date,close,ma_5,ma_20,signal
2023-01-02,110.62044525146484,,,0
2023-01-03,109.87833404541016,,,0
2023-01-04,107.37372589111328,,,0
2023-01-05,108.11582946777344,,,0
2023-01-06,107.2809600830078,108.6538589477539,,0
2023-01-09,109.04347229003906,108.33846435546874,,0
2023-01-10,110.2493896484375,108.4126754760742,,0
2023-01-11,110.2493896484375,108.98780822753906,,0
2023-01-12,109.55365753173828,109.27537384033204,,0
2023-01-13,111.73360443115234,110.16590270996092,,0
2023-01-16,111.26978302001952,110.61116485595704,,0
2023-01-17,110.71320343017578,110.70392761230468,,0
2023-01-18,113.5888671875,111.37182312011718,,0
2023-01-19,114.6092758178711,112.38294677734376,,0
2023-01-20,114.0526885986328,112.84676361083984,,0
2023-01-23,113.1714324951172,113.22709350585936,,0
2023-01-24,111.68722534179688,113.4218978881836,,0
2023-01-25,112.24380493164062,113.15288543701172,,0
2023-01-27,111.91913604736328,112.61485748291015,,0
2023-01-30,110.15662384033205,111.83564453125,110.87554244995115,1
2023-01-31,111.03787994384766,111.4089340209961,110.89641418457032,1
2023-02-01,113.2178192138672,111.71505279541016,111.06338844299316,1
2023-02-02,111.26978302001952,111.52024841308594,111.25819129943848,1
2023-02-03,111.64083862304688,111.46458892822264,111.43444175720217,1
2023-02-06,108.95069885253906,111.22340393066406,111.5179286956787,-1
2023-02-07,103.38489532470705,109.69280700683592,111.23499984741213,-1
2023-02-08,103.38489532470705,107.72622222900392,110.8917751312256,-1
2023-02-09,103.19937133789062,106.11213989257811,110.53927421569824,-1
2023-02-10,100.9266586303711,103.96930389404297,110.10792427062988,-1
2023-02-13,100.88027954101562,102.35522003173828,109.56525802612305,-1
2023-02-14,101.34410095214844,101.94706115722656,109.0689739227295,-1
2023-02-15,102.31812286376952,101.73370666503908,108.6492198944092,-1
2023-02-16,103.89508819580078,101.87285003662107,108.16453094482422,-1
2023-02-17,104.1269989013672,102.5129180908203,107.64041709899902,-1
2023-02-20,104.21976470947266,103.18081512451172,107.148770904541,-1
2023-02-21,104.96187591552734,103.9043701171875,106.73829307556151,-1
2023-02-22,103.10660552978516,104.06206665039062,106.30926208496092,-1
2023-02-23,103.94147491455078,104.07134399414062,105.89414558410644,-1
2023-02-24,101.8079071044922,103.60752563476562,105.38858413696288,-1
2023-02-27,98.42205047607422,102.44798278808594,104.80185546875,-1
2023-02-28,96.4276351928711,100.74113464355467,104.07134323120115,-1
2023-03-01,97.86546325683594,99.69290618896484,103.3037254333496,-1
2023-03-02,97.07698059082033,98.32000732421876,102.59408531188964,-1
2023-03-03,99.25691986083984,97.80980987548828,101.97488937377928,-1
2023-03-06,98.00460815429688,97.72632141113282,101.4275848388672,-1
2023-03-08,98.79309844970705,98.1994140625,101.19799499511718,-1
2023-03-09,100.3700714111328,98.70033569335938,101.04725379943848,-1
2023-03-10,100.27731323242188,99.34040222167968,100.90115089416504,-1
2023-03-13,99.07139587402344,99.3032974243164,100.80838775634766,-1
2023-03-14,98.7003402709961,99.44244384765624,100.69939079284669,-1
2023-03-15,100.78751373291016,99.84132690429688,100.67156143188475,-1
2023-03-16,97.44803619384766,99.25691986083984,100.42805709838868,-1
2023-03-17,99.25691986083984,99.05284118652344,100.19614868164062,-1
2023-03-20,96.93783569335938,98.62612915039062,99.83669052124024,-1
2023-03-21,97.16974639892578,98.32001037597657,99.48418960571288,-1
2023-03-22,97.21612548828124,97.60573272705078,99.0969020843506,-1
2023-03-23,97.30889129638672,97.5779037475586,98.80701637268066,-1
2023-03-24,94.71150207519533,96.66882019042968,98.34551773071288,-1
2023-03-27,94.89704132080078,96.26066131591796,97.99997444152832,-1
