date,close,ma_5,ma_20,signal
2023-01-02,8158.755859375,,,0
2023-01-03,8138.8037109375,,,0
2023-01-04,8177.6884765625,,,0
2023-01-05,8214.873046875,,,0
2023-01-06,8139.09521484375,8165.84326171875,,0
2023-01-09,8133.2216796875,8160.73642578125,,0
2023-01-10,8051.8115234375,8143.33798828125,,0
2023-01-11,8043.3642578125,8116.47314453125,,0
2023-01-12,8125.64892578125,8098.6283203125,,0
2023-01-13,8207.3994140625,8112.28916015625,,0
2023-01-16,8136.23046875,8112.89091796875,,0
2023-01-17,8232.5927734375,8149.04716796875,,0
2023-01-18,8246.8642578125,8189.74716796875,,0
2023-01-19,8254.2451171875,8215.46640625,,0
2023-01-20,8194.193359375,8212.8251953125,,0
2023-01-23,8172.15380859375,8220.00986328125,,0
2023-01-24,8445.65625,8262.62255859375,,0
2023-01-25,8528.474609375,8318.94462890625,,0
2023-01-27,8483.23046875,8364.74169921875,,0
2023-01-30,8560.416015625,8437.98623046875,8232.235961914062,1
2023-01-31,8636.4384765625,8530.8431640625,8256.120092773437,1
2023-02-01,8513.6669921875,8544.4453125,8274.863256835937,1
2023-02-02,8612.0205078125,8561.1544921875,8296.579858398438,1
2023-02-03,8682.0703125,8600.9224609375,8319.939721679688,1
2023-02-06,8648.76953125,8618.5931640625,8345.4234375,1
2023-02-07,8507.455078125,8592.796484375,8364.135107421875,1
2023-02-08,8577.6015625,8605.5833984375,8390.424609375,1
2023-02-09,8545.0771484375,8592.1947265625,8415.51025390625,1
2023-02-10,8554.9306640625,8566.766796875,8436.974340820312,1
2023-02-13,8553.0869140625,8547.6302734375,8454.258715820313,1
2023-02-14,8519.1064453125,8549.960546875,8473.402514648438,1
2023-02-15,8587.9423828125,8552.0287109375,8491.169995117187,1
2023-02-16,8548.86328125,8552.7859375,8506.269946289063,1
2023-02-17,8551.4365234375,8552.087109375,8521.129516601562,1
2023-02-20,8440.6572265625,8529.601171875,8533.452709960937,-1
2023-02-21,8417.548828125,8509.2896484375,8545.7224609375,-1
2023-02-22,8406.9658203125,8473.0943359375,8543.787939453125,-1
2023-02-23,8443.1806640625,8451.9578125,8539.5232421875,-1
2023-02-24,8408.470703125,8423.3646484375,8535.78525390625,-1
2023-02-27,8380.99609375,8411.432421875,8526.8142578125,-1
2023-02-28,8373.373046875,8402.597265625,8513.660986328125,-1
2023-03-01,8509.1064453125,8423.025390625,8513.432958984375,-1
2023-03-02,8299.97265625,8394.3837890625,8497.83056640625,-1
2023-03-03,8350.9453125,8382.8787109375,8481.27431640625,-1
2023-03-06,8380.267578125,8382.7330078125,8467.84921875,-1
2023-03-08,8440.900390625,8396.2384765625,8464.521484375,-1
2023-03-09,8293.37109375,8353.09140625,8450.3099609375,-1
2023-03-10,8351.236328125,8363.344140625,8440.617919921875,-1
2023-03-13,8270.5068359375,8347.2564453125,8426.396728515625,-1
2023-03-14,8264.439453125,8324.0908203125,8411.96435546875,-1
2023-03-15,8228.3212890625,8281.575,8397.42509765625,-1
2023-03-16,8191.91259765625,8261.28330078125,8377.623608398437,-1
2023-03-17,8074.8212890625,8206.00029296875,8353.921508789062,-1
2023-03-20,7980.4013671875,8147.97919921875,8325.369750976562,-1
2023-03-21,7988.9462890625,8092.88056640625,8302.784204101563,-1
2023-03-22,8012.248046875,8049.66591796875,8282.519165039062,-1
2023-03-23,8110.1142578125,8033.30625,8267.676586914062,-1
2023-03-24,8003.0244140625,8018.946875,8245.668774414062,-1
2023-03-27,8037.4423828125,8030.355078125,8227.117358398438,-1
2023-03-28,7969.916015625,8026.5490234375,8206.563354492188,-1
2023-03-29,8053.8994140625,8034.879296875,8190.589672851563,-1
2023-03-31,8050.84130859375,8023.02470703125,8167.676416015625,-1
2023-04-03,8255.603515625,8073.54052734375,8165.457958984375,-1
2023-04-05,8201.232421875,8106.29853515625,8157.972314453125,-1
2023-04-06,8268.80859375,8166.07705078125,8152.399365234375,1
2023-04-10,8286.76953125,8212.65107421875,8144.692822265625,1
2023-04-11,8407.5498046875,8283.9927734375,8150.4017578125,1
2023-04-12,8370.1689453125,8306.905859375,8151.348388671875,1
2023-04-13,8418.4716796875,8350.3537109375,8158.746630859375,1
2023-04-17,8422.2099609375,8381.033984375,8166.63515625,1
2023-04-18,8478.5224609375,8419.3845703125,8179.14521484375,1
2023-04-19,8427.35546875,8423.345703125,8190.917358398437,1
2023-04-20,8461.0458984375,8441.52109375,8210.228588867187,1
2023-04-21,8309.3916015625,8419.705078125,8226.678100585938,1
2023-04-24,8219.77734375,8379.2185546875,8238.219653320313,1
2023-04-25,8222.4482421875,8328.0037109375,8248.729663085938,1
