date,close,ma_5,ma_20,signal
2023-01-02,2450.322021484375,,,0
2023-01-03,2434.6630859375,,,0
2023-01-04,2428.96435546875,,,0
2023-01-05,2474.553466796875,,,0
2023-01-06,2467.60986328125,2451.22255859375,,0
2023-01-09,2513.198974609375,2463.79794921875,,0
2023-01-10,2532.16259765625,2483.2978515625,,0
2023-01-11,2483.7001953125,2494.24501953125,,0
2023-01-12,2480.635498046875,2495.46142578125,,0
2023-01-13,2513.151123046875,2504.569677734375,,0
2023-01-16,2487.387451171875,2499.407373046875,,0
2023-01-17,2554.861083984375,2503.9470703125,,0
2023-01-18,2572.7236328125,2521.7517578125,,0
2023-01-19,2537.813232421875,2533.1873046875,,0
2023-01-20,2441.07958984375,2518.772998046875,,0
2023-01-23,2486.717041015625,2518.638916015625,,0
2023-01-24,2490.6435546875,2505.79541015625,,0
2023-01-25,2511.570556640625,2493.564794921875,,0
2023-01-27,2501.8017578125,2486.3625,,0
2023-01-30,2459.660400390625,2490.078662109375,2491.1609741210937,-1
2023-01-31,2467.896728515625,2486.314599609375,2492.0397094726563,-1
2023-02-01,2465.50244140625,2481.286376953125,2493.581677246094,-1
2023-02-02,2523.542724609375,2483.680810546875,2498.310595703125,-1
2023-02-03,2536.85546875,2490.691552734375,2501.4256958007813,-1
2023-02-06,2526.176513671875,2503.994775390625,2504.3540283203124,-1
2023-02-07,2491.314208984375,2508.678271484375,2503.2597900390624,1
2023-02-08,2473.691650390625,2510.31611328125,2500.336242675781,1
2023-02-09,2477.4267578125,2501.092919921875,2500.022570800781,1
2023-02-10,2468.614990234375,2487.44482421875,2499.4215454101563,-1
2023-02-13,2471.967529296875,2476.60302734375,2497.362365722656,-1
2023-02-14,2470.626708984375,2472.46552734375,2496.5243286132813,-1
2023-02-15,2440.79248046875,2465.885693359375,2490.8208984375,-1
2023-02-16,2420.3447265625,2454.469287109375,2483.201953125,-1
2023-02-17,2409.234619140625,2442.593212890625,2476.7730224609377,-1
2023-02-20,2405.355712890625,2429.270849609375,2474.986828613281,-1
2023-02-21,2409.85693359375,2417.11689453125,2471.1438232421874,-1
2023-02-22,2388.69091796875,2406.69658203125,2466.04619140625,-1
2023-02-23,2385.43408203125,2399.714453125,2459.739367675781,-1
2023-02-24,2379.256591796875,2393.71884765625,2453.612109375,-1
2023-02-27,2363.884521484375,2385.424609375,2448.823315429688,-1
2023-02-28,2356.70166015625,2374.7935546875,2443.263562011719,-1
2023-03-01,2362.06494140625,2369.468359375,2438.091687011719,-1
2023-03-02,2351.625732421875,2362.706689453125,2429.495837402344,-1
2023-03-03,2366.6142578125,2360.17822265625,2420.983776855469,-1
2023-03-06,2379.87939453125,2363.377197265625,2413.6689208984376,-1
2023-03-08,2380.11865234375,2368.060595703125,2408.1091430664064,-1
2023-03-09,2357.419921875,2367.131591796875,2402.295556640625,-1
2023-03-10,2361.298828125,2369.0662109375,2396.48916015625,-1
2023-03-13,2351.38623046875,2366.02060546875,2390.627722167969,-1
2023-03-14,2339.2705078125,2357.898828125,2383.99287109375,-1
2023-03-15,2304.4560546875,2342.76630859375,2375.6843383789064,-1
2023-03-16,2355.456787109375,2342.373681640625,2371.4175537109377,-1
2023-03-17,2344.01123046875,2338.916162109375,2367.60087890625,-1
2023-03-20,2405.11572265625,2349.662060546875,2367.394934082032,-1
2023-03-21,2358.569091796875,2353.52177734375,2365.055603027344,-1
2023-03-22,2371.73828125,2366.97822265625,2363.1496704101564,1
2023-03-23,2380.11865234375,2371.910595703125,2362.721057128906,1
2023-03-24,2376.00048828125,2378.308447265625,2362.249377441406,1
2023-03-27,2393.431640625,2375.971630859375,2362.9581298828125,1
2023-03-28,2377.916015625,2379.841015625,2363.659704589844,1
2023-03-29,2423.936279296875,2390.280615234375,2367.021435546875,1
2023-03-31,2452.190185546875,2404.694921875,2371.527697753906,1
2023-04-03,2428.96435546875,2415.2876953125,2375.39462890625,1
2023-04-05,2473.643798828125,2431.330126953125,2380.7461059570314,1
2023-04-06,2456.883056640625,2447.12353515625,2384.5962890625,1
2023-04-10,2425.180908203125,2447.3724609375,2386.849401855469,1
2023-04-11,2440.1220703125,2444.958837890625,2390.984509277344,1
2023-04-12,2422.1162109375,2443.589208984375,2394.025378417969,1
