date,close,ma_5,ma_20,signal
2023-01-02,3121.404541015625,,,0
2023-01-03,3169.16259765625,,,0
2023-01-04,3172.3203125,,,0
2023-01-05,3168.9228515625,,,0
2023-01-06,3073.647216796875,3141.09150390625,,0
2023-01-09,3177.392822265625,3152.28916015625,,0
2023-01-10,3145.283447265625,3147.513330078125,,0
2023-01-11,3185.767333984375,3150.202734375,,0
2023-01-12,3191.174072265625,3154.652978515625,,0
2023-01-13,3229.648193359375,3185.853173828125,,0
2023-01-16,3198.469970703125,3190.068603515625,,0
2023-01-17,3241.01611328125,3209.21513671875,,0
2023-01-18,3252.14501953125,3222.490673828125,,0
2023-01-19,3235.931884765625,3231.442236328125,,0
2023-01-20,3226.338623046875,3230.780322265625,,0
2023-01-23,3276.03173828125,3246.29267578125,,0
2023-01-24,3296.562255859375,3257.401904296875,,0
2023-01-25,3290.27783203125,3265.028466796875,,0
2023-01-27,3272.339111328125,3272.309912109375,,0
2023-01-30,3294.019287109375,3285.846044921875,3210.8927612304688,1
2023-01-31,3222.117431640625,3275.06318359375,3215.9284057617188,1
2023-02-01,3269.748779296875,3269.70048828125,3220.95771484375,1
2023-02-02,3319.681640625,3275.58125,3228.32578125,1
2023-02-03,3340.691650390625,3289.2517578125,3236.9142211914063,1
2023-02-06,3319.25,3294.297900390625,3249.1943603515624,1
2023-02-07,3331.337890625,3316.1419921875,3256.8916137695314,1
2023-02-08,3376.9541015625,3337.583056640625,3268.475146484375,1
2023-02-09,3396.86083984375,3353.018896484375,3279.029821777344,1
2023-02-10,3393.694580078125,3363.619482421875,3289.1558471679687,1
2023-02-13,3340.787109375,3367.926904296875,3294.71279296875,1
2023-02-14,3357.767822265625,3373.212890625,3302.677685546875,1
2023-02-15,3377.4814453125,3373.318359375,3309.5009521484376,1
2023-02-16,3413.36083984375,3376.618359375,3317.5617431640626,1
2023-02-17,3358.77490234375,3369.634423828125,3323.703894042969,1
2023-02-20,3345.488037109375,3370.574609375,3329.6613647460936,1
2023-02-21,3310.664306640625,3361.15390625,3331.3929931640623,1
2023-02-22,3263.224853515625,3338.302587890625,3329.726123046875,1
2023-02-23,3274.976806640625,3310.62578125,3328.961071777344,-1
2023-02-24,3262.16943359375,3291.3046875,3328.452587890625,-1
2023-02-27,3196.359375,3261.478955078125,3323.5695922851564,-1
2023-02-28,3178.132080078125,3234.972509765625,3321.370324707031,-1
2023-03-01,3248.019287109375,3231.931396484375,3320.2838500976563,-1
2023-03-02,3186.382080078125,3214.212451171875,3313.6188720703126,-1
2023-03-03,3206.240966796875,3203.0267578125,3306.896337890625,-1
2023-03-06,3234.733154296875,3210.701513671875,3302.6704956054687,-1
2023-03-08,3252.5283203125,3225.58076171875,3298.730017089844,-1
2023-03-09,3201.15625,3216.208154296875,3289.9401245117188,-1
2023-03-10,3195.5439453125,3218.04052734375,3279.8742797851564,-1
2023-03-13,3148.48828125,3206.489990234375,3267.61396484375,-1
2023-03-14,3084.213134765625,3176.385986328125,3254.785266113281,-1
2023-03-15,3068.815673828125,3139.64345703125,3240.3376586914064,-1
2023-03-16,3055.48095703125,3110.5083984375,3224.237634277344,-1
2023-03-17,3050.01318359375,3081.40224609375,3206.070251464844,-1
2023-03-20,3015.476806640625,3054.799951171875,3188.905346679688,-1
2023-03-21,2979.78955078125,3033.915234375,3170.620422363281,-1
2023-03-22,3003.48486328125,3020.849072265625,3155.2614501953126,-1
2023-03-23,2997.58544921875,3009.269970703125,3141.979479980469,-1
2023-03-24,2993.604248046875,2997.98818359375,3127.910852050781,-1
2023-03-27,2995.330810546875,2993.958984375,3114.5689208984377,-1
2023-03-28,2989.19140625,2995.83935546875,3104.2105224609377,-1
2023-03-29,3011.25537109375,2997.39345703125,3095.8666870117186,-1
2023-03-31,3075.531005859375,3012.982568359375,3087.2422729492187,-1
2023-04-03,3069.871337890625,3028.235986328125,3081.416735839844,-1
2023-04-05,3108.052978515625,3050.780419921875,3076.507336425781,-1
2023-04-06,3089.7294921875,3070.888037109375,3069.2571533203127,1
2023-04-10,3130.693115234375,3094.7755859375,3063.165393066406,1
2023-04-11,3083.109619140625,3096.29130859375,3057.263061523437,1
2023-04-12,3109.8271484375,3104.282470703125,3052.977221679688,1
2023-04-13,3059.17431640625,3094.50673828125,3048.5115234375,1
2023-04-17,3011.831787109375,3078.927197265625,3044.8924560546875,1
2023-04-18,3003.437255859375,3053.476025390625,3041.62353515625,1
2023-04-19,2963.960693359375,3029.646240234375,3037.0475219726563,-1
2023-04-20,2978.542724609375,3003.38935546875,3033.473999023437,-1
2023-04-21,3032.313232421875,2998.017138671875,3034.3158203125,-1
2023-04-24,3045.6962890625,3004.7900390625,3037.6111572265627,-1
2023-04-25,3046.84716796875,3013.472021484375,3039.7792724609376,-1
2023-04-26,3068.09619140625,3034.29912109375,3043.3048095703125,-1
2023-04-27,3058.31103515625,3050.252783203125,3046.540148925781,1
2023-04-28,3088.33837890625,3061.4578125,3051.19052734375,1
2023-05-02,3088.482421875,3070.0150390625,3056.155078125,1
2023-05-03,3050.58837890625,3070.76328125,3058.121728515625,1
2023-05-04,3089.7294921875,3075.08994140625,3058.831652832031,1
2023-05-05,3099.32275390625,3083.29228515625,3060.3042236328124,1
2023-05-08,3118.41357421875,3089.30732421875,3060.822253417969,1
2023-05-09,3149.73583984375,3101.5580078125,3063.822570800781,1
2023-05-10,3153.14111328125,3122.0685546875,3064.944970703125,1
2023-05-11,3148.6806640625,3133.8587890625,3068.223522949219,1
2023-05-12,3141.149658203125,3142.224169921875,3069.7896484375,1
2023-05-15,3122.6826171875,3143.077978515625,3072.9650634765626,1
2023-05-16,3125.656494140625,3138.262109375,3078.656298828125,1
2023-05-17,3078.217041015625,3123.277294921875,3082.3952880859374,1
2023-05-18,3069.72705078125,3107.486572265625,3087.6836059570314,1
