date,close,ma_5,ma_20,signal
2023-01-02,188.11331176757807,,,0
2023-01-03,190.0277099609375,,,0
2023-01-04,186.5100250244141,,,0
2023-01-05,185.16993713378903,,,0
2023-01-06,182.82481384277344,186.52915954589844,,0
2023-01-09,187.5150756835937,186.40951232910157,,0
2023-01-10,188.11331176757807,186.0266326904297,,0
2023-01-11,188.4962158203125,186.42387084960936,,0
2023-01-12,188.8072967529297,187.1513427734375,,0
2023-01-13,188.52012634277344,188.2904052734375,,0
2023-01-16,190.76954650878903,188.94129943847656,,0
2023-01-17,189.69271850585932,189.2571807861328,,0
2023-01-18,192.9711151123047,190.1521606445312,,0
2023-01-19,193.0668334960937,191.00406799316403,,0
2023-01-20,192.9471740722656,191.88947753906248,,0
2023-01-23,194.789794921875,192.6935272216797,,0
2023-01-24,195.07765197753903,193.77051391601563,,0
2023-01-25,192.6547698974609,193.70724487304685,,0
2023-01-27,190.9755401611328,193.28898620605463,,0
2023-01-30,192.99061584472656,193.29767456054685,190.0016792297363,1
2023-01-31,191.359375,192.61159057617184,190.1639823913574,1
2023-02-01,193.0625762939453,192.2085754394531,190.3157257080078,1
2023-02-02,196.4450225830078,192.9666259765625,190.81247558593748,1
2023-02-03,195.70135498046875,193.9117889404297,191.33904647827143,1
2023-02-06,194.1420745849609,194.14208068847657,191.90490951538084,1
2023-02-07,192.1510009765625,194.30040588378907,192.13670578002927,1
2023-02-08,195.14962768554688,194.7178161621094,192.4885215759277,1
2023-02-09,195.8932647705078,194.6074645996094,192.85837402343748,1
2023-02-10,194.6938323974609,194.4059600830078,193.15270080566404,1
2023-02-13,192.1989898681641,194.01734313964843,193.3366439819336,1
2023-02-14,194.3579864501953,194.458740234375,193.51606597900388,1
2023-02-15,195.4614715576172,194.52110900878907,193.80450363159176,1
2023-02-16,196.66091918945312,194.6746398925781,193.9889938354492,1
2023-02-17,194.93370056152344,194.7226135253906,194.08233718872071,1
2023-02-20,195.2935485839844,195.34152526855468,194.19965591430665,1
2023-02-21,193.23049926757807,195.11602783203125,194.1216911315918,1
2023-02-22,189.5841827392578,193.94057006835936,193.8470176696777,1
2023-02-23,189.0084686279297,192.4100799560547,193.6647026062012,-1
2023-02-24,188.69659423828125,191.16265869140625,193.5507553100586,-1
2023-02-27,187.28126525878903,189.5602020263672,193.26528778076167,-1
2023-02-28,185.697998046875,188.05370178222657,192.98221893310543,-1
2023-03-01,187.5691375732422,187.65069274902345,192.70754699707032,-1
2023-03-02,186.1777801513672,187.08455505371091,192.19418487548828,-1
2023-03-03,187.3292388916016,186.811083984375,191.7755790710449,-1
2023-03-06,188.9125061035156,187.1373321533203,191.51410064697265,-1
2023-03-08,188.3607635498047,187.66988525390624,191.3245887756348,-1
2023-03-09,187.1613311767578,187.58832397460935,190.9251739501953,-1
2023-03-10,186.68153381347656,187.68907470703124,190.4645874023437,-1
2023-03-13,184.93035888671875,187.20929870605468,189.97641372680664,-1
2023-03-14,182.0516815185547,185.8371337890625,189.46904830932615,-1
2023-03-15,180.2765045166016,184.22028198242188,188.76497421264648,-1
2023-03-16,178.88516235351562,182.56504821777344,187.9361587524414,-1
2023-03-17,180.63633728027344,181.3560089111328,187.1349296569824,-1
2023-03-20,176.15042114257812,179.6000213623047,186.19576568603517,-1
2023-03-21,175.79058837890625,178.347802734375,185.22061767578128,-1
