date,close,ma_5,ma_20,signal
2023-01-02,389.017822265625,,,0
2023-01-03,388.1310119628906,,,0
2023-01-04,379.95257568359375,,,0
2023-01-05,381.2335510253906,,,0
2023-01-06,376.4053039550781,382.9480529785157,,0
2023-01-09,383.7462158203125,381.8937316894532,,0
2023-01-10,406.8527221679688,385.6380737304688,,0
2023-01-11,412.07513427734375,392.0625854492188,,0
2023-01-12,406.2122802734375,397.05833129882814,,0
2023-01-13,405.4732666015625,402.871923828125,,0
2023-01-16,406.9512634277344,407.5129333496094,,0
2023-01-17,409.2175903320313,407.98590698242185,,0
2023-01-18,402.4186706542969,406.0546142578125,,0
2023-01-19,394.8806762695313,403.7882934570313,,0
2023-01-20,397.24554443359375,402.1427490234376,,0
2023-01-23,402.4186706542969,401.23623046875,,0
2023-01-24,415.96728515625,402.58616943359374,,0
2023-01-25,412.9126586914063,404.6849670410156,,0
2023-01-27,439.0738220214844,413.5235961914062,,0
2023-01-30,437.1523742675781,421.5049621582031,402.3669219970704,1
2023-01-31,445.4786071777344,430.1169494628906,405.1899612426758,1
2023-02-01,440.1084289550781,434.9451782226562,407.78883209228513,1
2023-02-02,438.2855529785156,440.0197570800781,410.7054809570312,1
2023-02-03,438.926025390625,439.9901977539063,413.590104675293,1
2023-02-06,435.5265808105469,439.6650390625,416.5461685180664,1
2023-02-07,429.072509765625,436.3838195800781,418.812483215332,1
2023-02-08,433.6543884277344,435.0930114746094,420.15256652832034,1
2023-02-09,430.35345458984375,433.506591796875,421.0664825439453,1
2023-02-10,439.3201904296875,433.5854248046875,422.7218780517578,1
2023-02-13,434.5904235839844,433.398193359375,424.1777359008789,1
2023-02-14,434.0977783203125,434.4032470703125,425.5350616455078,1
2023-02-15,437.6450500488281,435.2013793945313,426.9564346313476,1
2023-02-16,435.1324157714844,436.15717163085935,428.59212188720704,1
2023-02-17,433.4573364257813,434.9846008300781,430.52095489501954,1
2023-02-20,436.5119018554688,435.368896484375,432.4842727661133,1
2023-02-21,430.1071166992188,434.5707641601563,433.8686950683594,1
2023-02-22,423.1603698730469,431.673828125,434.2283493041992,-1
2023-02-23,426.85546875,430.0184387207031,434.9254898071289,-1
2023-02-24,421.48529052734375,427.6240295410156,434.0460632324219,-1
2023-02-27,411.8287963867188,422.6874084472656,432.7798843383789,-1
2023-02-28,414.53851318359375,419.5736877441406,431.2328796386719,-1
2023-03-01,419.7608947753906,418.8937927246094,430.2155029296875,-1
2023-03-02,414.2922058105469,416.3811401367187,429.0158355712891,-1
2023-03-03,421.7315979003906,416.43040161132814,428.15611419677737,-1
2023-03-06,433.6543884277344,420.7955200195312,428.06250457763673,-1
2023-03-08,432.8661193847656,424.4610412597656,428.25218505859374,-1
2023-03-09,425.8700866699219,425.6828796386719,427.8629699707032,-1
2023-03-10,429.4666137695313,428.7177612304688,427.8186279296875,1
2023-03-13,416.213623046875,427.6141662597656,426.6632995605469,1
2023-03-14,410.5478515625,422.9928588867188,425.4611709594727,-1
2023-03-15,405.3254699707031,417.48472900390624,424.0225555419922,-1
2023-03-16,409.6117248535156,414.233056640625,422.6208892822266,-1
2023-03-17,412.8634033203125,410.9124145507813,421.507438659668,-1
2023-03-20,404.7342224121094,408.6165344238281,420.0712829589844,-1
2023-03-21,406.50787353515625,407.80853881835935,418.5710815429687,-1
2023-03-22,410.0058898925781,408.7446228027344,417.5660202026367,-1
2023-03-23,413.0111999511719,409.4245178222656,417.05856170654295,-1
2023-03-24,410.4000244140625,408.9318420410156,416.2357894897461,-1
2023-03-27,406.0151977539063,409.188037109375,415.46228485107423,-1
2023-03-28,395.71826171875,407.0301147460938,414.6567581176758,-1
2023-03-29,403.2069396972656,405.6703247070312,414.0901794433594,-1
2023-03-31,414.6370239257813,405.9954895019532,413.8339859008789,-1
2023-04-03,418.0365295410156,407.5227905273438,414.0212020874024,-1
2023-04-05,420.3028259277344,410.38031616210935,413.9497634887695,-1
2023-04-06,431.2402648925781,417.484716796875,413.8290573120117,1
2023-04-10,454.54388427734375,427.7521057128906,414.91294555664064,1
2023-04-11,451.9819946289063,435.2210998535156,416.21854095458986,1
2023-04-12,458.682373046875,443.3502685546875,417.679328918457,1
2023-04-13,462.6238098144531,451.81446533203126,419.9998382568359,1
2023-04-17,465.2349853515625,458.6134094238281,422.73419494628905,1
2023-04-18,466.0725402832031,460.919140625,425.7715484619141,1
2023-04-19,462.5252685546875,463.0277954101563,428.4172256469727,1
2023-04-20,469.8168640136719,465.2546936035157,431.2648986816406,1
2023-04-21,464.2989196777344,465.5897155761719,434.2431335449219,1
2023-04-24,468.2403564453125,466.1907897949219,437.3297576904297,1
2023-04-25,466.6144714355469,466.2991760253906,440.1601867675781,1
2023-04-26,471.1963806152344,468.0333984375,443.0694458007813,1
2023-04-27,474.5466003417969,468.979345703125,446.276774597168,1
2023-04-28,477.8475341796875,471.6890686035157,449.868391418457,1
2023-05-02,473.2163696289063,472.6842712402344,453.7432968139648,1
2023-05-03,476.6158447265625,474.6845458984375,457.4137420654297,1
2023-05-04,473.7582702636719,475.196923828125,460.3698043823242,1
2023-05-05,470.1124877929688,474.3101013183594,462.9736022949219,1
2023-05-08,493.1697998046875,477.3745544433594,466.61695098876953,1
2023-05-09,496.2736511230469,481.9860107421875,469.86862030029295,1
2023-05-10,502.0379943847656,487.0704406738281,472.2433258056641,1
2023-05-11,504.1072387695313,493.140234375,474.84958801269534,1
2023-05-12,508.3934631347656,500.7964294433594,477.3351425170898,1
2023-05-15,523.0752563476562,506.7775207519532,480.35771484375,1
2023-05-16,513.5173950195312,510.22626953125,482.7718353271485,1
2023-05-17,507.9500732421875,511.4086853027344,484.86571197509767,1
2023-05-18,501.00335693359375,510.78790893554685,486.789616394043,1
2023-05-19,517.2616577148438,512.5615478515625,489.1618560791016,1
2023-05-22,514.8475341796875,510.9160034179688,491.6892868041992,1
2023-05-23,520.7597045898438,512.3644653320313,494.3152542114258,1
2023-05-24,512.5812377929688,513.2906982421875,496.61359252929685,1
2023-05-25,507.3095703125,514.5519409179688,498.4192520141602,1
2023-05-26,510.85687255859375,513.2709838867188,500.234765625,1
2023-05-29,513.8129272460938,513.0640625,502.0330352783203,1
2023-05-30,511.2016906738281,511.1524597167969,503.9323013305664,1
2023-05-31,518.5919189453125,512.3545959472656,506.0311050415039,1
2023-06-01,527.361572265625,516.3649963378906,508.7112701416016,1
2023-06-02,528.0513916015625,519.8039001464844,511.6082153320313,1
2023-06-05,538.2496948242188,524.6912536621094,513.8622100830078,1
2023-06-06,547.610595703125,531.9730346679687,516.4290573120118,1
2023-06-07,559.6318969726562,540.1810302734375,519.3087524414062,1
2023-06-08,551.5027465820312,545.0092651367188,521.6785278320312,1
2023-06-09,554.064697265625,550.2119262695312,523.9620895385742,1
2023-06-12,555.8875732421875,553.739501953125,525.6027053833008,1
2023-06-13,553.9661865234375,555.0106201171875,527.6251449584961,1
2023-06-14,561.947509765625,555.4737426757813,530.3250167846679,1
2023-06-15,560.1246337890625,557.1981201171875,533.2810806274414,1
2023-06-16,561.454833984375,558.6761474609375,535.490739440918,1
2023-06-19,557.759765625,559.0505859375,537.6363510131836,1
2023-06-20,574.7078247070312,563.1989135742188,540.333757019043,1
2023-06-21,572.8849487304688,565.3864013671875,543.3489425659179,1
2023-06-22,561.0113525390625,565.5637451171875,546.034031677246,1
2023-06-23,551.4535522460938,563.5634887695312,548.0638656616211,1
2023-06-26,559.5333251953125,563.9182006835938,550.349885559082,1
2023-06-27,564.7064819335938,561.9179321289063,553.0251251220703,1
2023-06-28,578.0580444335938,562.9525512695312,555.9984313964844,1
2023-06-30,586.82763671875,568.1158081054688,558.9717346191406,1
2023-07-03,582.1472778320312,574.2545532226562,561.6765289306641,1
2023-07-04,582.7877197265625,578.9054321289062,563.9034301757813,1
2023-07-05,579.6346435546875,581.891064453125,565.5046325683594,1
2023-07-06,592.0007934570312,584.6796142578125,567.1230773925781,1
2023-07-07,609.14599609375,589.1432861328125,570.005239868164,1
2023-07-10,609.58935546875,594.6317016601563,572.7814727783203,1
