date,close,ma_5,ma_20,signal
2023-01-02,132.11386108398438,,,0
2023-01-03,131.32354736328125,,,0
2023-01-04,128.4257354736328,,,0
2023-01-05,128.645263671875,,,0
2023-01-06,129.3916778564453,129.98001708984376,,0
2023-01-09,130.09417724609375,129.57608032226562,,0
2023-01-10,131.14791870117188,129.54095458984375,,0
2023-01-11,128.90870666503906,129.637548828125,,0
2023-01-12,128.33792114257812,129.57608032226562,,0
2023-01-13,129.04043579101562,129.50583190917968,,0
2023-01-16,129.61122131347656,129.40924072265625,,0
2023-01-17,129.83074951171875,129.14580688476562,,0
2023-01-18,131.0601348876953,129.5760925292969,,0
2023-01-19,133.25543212890625,130.5595947265625,,0
2023-01-20,133.1237030029297,131.37624816894532,,0
2023-01-23,133.7823028564453,132.21046447753906,,0
2023-01-24,133.60667419433594,132.9656494140625,,0
2023-01-25,133.8701171875,133.52764587402345,,0
2023-01-27,129.65512084960938,132.80758361816407,,0
2023-01-30,127.2402572631836,131.63089447021486,130.6232479095459,1
2023-01-31,127.2402572631836,130.3224853515625,130.37956771850585,-1
2023-02-01,126.66949462890624,128.93504943847657,130.1468650817871,-1
2023-02-02,125.96697998046876,127.35442199707032,130.0239273071289,-1
2023-02-03,126.71339416503906,126.76607666015624,129.9273338317871,-1
2023-02-06,126.01091003417967,126.52020721435548,129.75829544067383,-1
2023-02-07,127.02074432373048,126.47630462646484,129.60462379455566,-1
2023-02-08,126.36215209960938,126.41483612060549,129.36533546447754,-1
2023-02-09,128.3818359375,126.89780731201172,129.3389919281006,-1
2023-02-10,128.82090759277344,127.3193099975586,129.36314125061034,-1
2023-02-13,130.09417724609375,128.1359634399414,129.41582832336425,-1
2023-02-14,130.3576202392578,128.80333862304687,129.45314826965333,-1
2023-02-15,129.52340698242188,129.4355895996094,129.4377811431885,-1
2023-02-16,136.89964294433594,131.13915100097657,129.7297565460205,1
2023-02-17,137.5143280029297,132.87783508300782,129.94270133972168,1
2023-02-20,135.9776153564453,134.0545227050781,130.08539695739745,1
2023-02-21,135.31903076171875,135.04680480957032,130.16223335266113,1
2023-02-22,134.87997436523438,136.1181182861328,130.22589836120605,1
2023-02-23,135.80197143554688,135.898583984375,130.3224910736084,1
2023-02-24,139.72323608398438,136.34036560058593,130.82589683532714,1
2023-02-27,139.9486083984375,137.1345642089844,131.46131439208983,1
2023-02-28,137.06399536132812,137.48355712890626,131.95250129699707,1
2023-03-01,139.54293823242188,138.41614990234376,132.59617347717284,1
2023-03-02,138.8668975830078,139.02913513183594,133.2411693572998,1
2023-03-03,139.04718017578125,138.8939239501953,133.8578586578369,1
2023-03-06,142.60784912109375,139.42577209472657,134.6877056121826,1
2023-03-08,142.65292358398438,140.5435577392578,135.4693145751953,1
2023-03-09,140.89511108398438,140.81399230957032,136.19596252441406,1
2023-03-10,140.44439697265625,141.1294921875,136.79909057617186,1
2023-03-13,140.44439697265625,141.408935546875,137.38026504516603,1
2023-03-14,138.1907958984375,140.52552490234376,137.7850959777832,1
2023-03-15,137.51473999023438,139.49788818359374,138.14295196533203,1
