date,CIPLA.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,MARUTI.NS,ONGC.NS,RELIANCE.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,WIPRO.NS
2023-01-02,0.9913908365395743,1.0010448378438075,0.9939780097952194,1.009451915220393,1.0066050198150596,1.0058930560380768,0.9984954590619676,1.0045785779662282,1.0213848868379014,1.010156892549769,0.9956061271152484,1.0058598415107483,1.0423950909915325,1.0001379795068615,1.0001271954019555
2023-01-03,0.9968107813320912,1.0116279619501731,0.9908597086144187,1.0126538220802215,1.008393293212509,1.0046793272811199,1.004303678290244,1.0049082427740335,1.0203614967102448,1.0070063518439267,1.0117483570646595,1.00052572078738,1.030648515872454,1.0183908352121063,1.0103053124503016
2023-01-04,0.9856782010920129,0.9961906113356409,0.9852654004237096,1.0127664368290692,0.9910232372991533,0.9899958836175105,0.9965588849075759,1.0105230361707245,1.0028754424283626,0.9918638769538658,1.0038502970629812,0.977210577434595,1.004611079681992,1.0208392452684683,0.9904804845149964
2023-01-05,0.9979189265991468,0.9867529859513964,1.003184220205502,0.9883156993397912,0.9708197141724227,1.00445502999506,0.9967231795919573,1.0124554756231054,1.00734484859383,0.9881495184791782,1.0109133968981627,0.9746913441455753,1.0050422695516383,1.0149843775927998,0.9826074190088178
2023-01-06,0.9869160071450965,0.9820717758374256,1.0018038508390934,0.978364473432875,0.9566206503256831,1.0055053279480008,0.9753258630684741,1.0032464157419698,1.0118082663697316,0.9921581763155444,1.004638774178747,0.9643410711674152,0.9934456410873486,0.987779735581194,0.9699122327167145
2023-01-09,0.9921162595615225,0.9829947756267463,1.015229051525311,0.9773572650692022,0.9805658925184102,1.008787806868326,0.981228736871424,0.9975483972222442,1.0040146377969101,1.0122328563182226,1.0064698650210298,0.9720787783222296,0.9989695176840615,1.0156021322116295,0.9844860127944551
2023-01-10,0.9849937972810286,0.9635192216332613,1.0228895703484597,0.9616708166870053,0.9724606751207379,0.9953532250011888,0.9741755875335919,0.987209890225656,1.0090820062183026,0.9937438629669038,1.0023587680605421,1.0034283040903764,1.0091587259888668,1.016034930934674,0.9871229982428797
2023-01-11,0.9565954618454328,0.9776222462165473,1.0032558163033825,0.9654599527013642,0.9732875974635274,0.9855511247083255,0.9751768103410104,0.9812638544615759,0.9908578032931151,0.9834852329002168,1.0182063375160446,1.00934150094883,1.0040897120817198,1.0279551760143828,0.9892580124246276
2023-01-12,0.9641824188947972,0.9847644516830044,1.0047881666910914,0.9600498346195595,0.9724009855414228,0.9750571399269476,0.9603359900397499,0.9876600892859791,0.9804594779668082,0.9627431024626735,1.0190943753140764,0.9900096261033396,0.9969146406647655,1.0296072218473429,0.9861333819368683
2023-01-13,0.967580618209511,0.9859347888215805,1.0178998529455505,0.9697646905630446,0.9856088747216845,0.9718054534471859,0.9607677493448566,0.9942939364743143,0.984142918728342,0.9663459919707114,1.0195390658998953,0.9864139494952161,1.0128921327256641,1.0393554106489253,0.9809038715304343
2023-01-16,0.9577285375359404,0.9678033862911448,1.0059505913764926,0.9564991718548581,0.995726051912536,0.9713642096636407,0.959584961356009,0.9825804514920204,0.9834766676531319,0.9551689765433354,1.0233440296508827,0.9852211877666851,1.0003821431228157,1.0446979070316025,1.0025340748179314
2023-01-17,0.9634056351678006,0.9794306478853144,1.0299271141010011,0.9545132593926846,1.0038770510277337,0.9773947508469302,0.9690999602297733,0.9907006135104435,0.980492436432605,0.9632518127739805,1.020626181165444,0.9907078625977689,0.9970405616304471,1.0598820742024881,0.9932618392647116
2023-01-18,0.9584484540728451,0.9991413380725155,1.0369528349357944,0.960089383217188,1.0042994783408166,0.9792968485191048,0.9670305676851869,0.9931618497217242,0.9871062134068551,0.9637190521672543,1.0279396884912508,0.9728422480785904,1.0173967810743492,1.0630178199841522,1.0049766266406777
2023-01-19,0.9596650803195569,1.003474801180161,1.0290497261817848,0.9580431367664166,1.0036472934830867,0.9738725816121769,0.9476202769549876,0.9958149342658973,1.0117755136561728,0.9633878500301188,1.0303657819163405,0.9590812568696069,1.032014550551116,1.0608477847333957,1.008225712258735
2023-01-20,0.9474780993476951,1.0137591671871389,1.0285452900414997,0.954588232049142,0.9955228722882564,0.9814993125044605,0.9390970748507694,0.9931965518646092,1.0091129871425228,0.9507957533920632,1.0168452742602738,0.957063373399046,1.0282510881022253,1.0602488227147995,1.007226371053479
2023-01-23,0.9557080666344749,1.0179267444085955,1.0431698791483883,0.9434405595577388,1.0039540106203395,0.9866112880904212,0.935818104617352,0.9858295175391744,1.0077900142561074,0.943535628902387,1.0308944888231433,0.9603554689305138,1.0165853419553113,1.0686669424878525,1.0117006926675816
2023-01-24,0.9531505599141068,1.030354165448501,1.0417677690957696,0.9345857420192276,0.9987411882001929,0.9899701605282408,0.918878710057354,1.0148560490680405,1.0064669404333308,0.9342356759515322,1.0217636611253336,0.9888147691401751,0.9991581773273928,1.0721927785845287,1.0072417090139205
2023-01-25,0.9266119772079223,1.0043120465309598,1.0505209809742069,0.915322552288903,0.9961587934020024,0.9909925730532437,0.9151132679143328,1.0190555706080142,1.0144521123806145,0.9226566347181345,1.0314328790461744,0.9778473556051862,1.0045545574527888,1.0735857092602428,0.9986614715039721
2023-01-27,0.9483453634312207,0.9943428025878672,1.0412135374167464,0.8913800621362735,0.9788581211623125,1.0031698142836385,0.8947437582139954,1.0085573176722609,0.9825113230545098,0.9044503338470147,1.0299030015469426,0.9948145836209533,0.9942535469433722,1.0689009299455132,0.9899569135248395
2023-01-30,0.9280685592111804,1.0062811655631054,1.0245181779447539,0.9175643514615265,0.985260908249562,0.9970969899252533,0.9016119518001985,1.0129228693377748,0.9651924387377985,0.9153307329311849,1.0395402727554004,0.9904611263605806,0.9802209355825852,1.0731671268194605,1.0004024134588876
2023-01-31,0.9057789081284592,0.9962165201110234,1.0280090401164892,0.9241184096638224,0.975623922918731,1.0153963308842777,0.9018724579983495,1.017314433311357,0.9635300335030004,0.9045135450399723,1.0193406750383525,1.0092122356399102,0.9880626778765351,1.0450699844731177,0.991823317974813
2023-02-01,0.9173789660073228,0.9983942401170448,1.0177495274266108,0.9290487941362887,0.9812542413001589,1.0395587189351008,0.9017173830561487,0.998173578511116,0.953286724441753,0.8892923446944226,0.9981464853300135,0.9867877647429344,1.0041053653813683,1.0591627664693921,0.9940465681181959
2023-02-02,0.916663795946487,0.9954451867543471,1.043633952803895,0.9621329788529729,1.001328224651499,1.088431777352134,0.9236049997669591,1.0101482894856735,0.9562865574263586,0.8927260379091038,0.9958239141478862,0.9824805499986752,0.9876378723020938,1.0694854781607295,1.011462190914086
2023-02-03,0.9169328643897751,1.0249810828018826,1.0470929668520137,0.9611871068315834,1.0025191780620326,1.0848692223811094,0.9286648869623292,1.0104081489679138,0.9616177920207561,0.8851251484265965,1.016739207192906,0.9790737650784804,0.9901059008994398,1.0628622525171458,1.00006165000161
2023-02-06,0.9257426554124539,1.019887050312054,1.0497196927495416,0.9524845558158604,0.9848590157729137,1.087421838534382,0.914015525365177,1.0082632471426143,0.9738331413329668,0.8837678445580602,1.0200784733903194,0.9736766616694499,0.9690661253256315,1.0588227695607126,0.9982115112527357
2023-02-07,0.92709108609538,1.0166910232647157,1.032336791502557,0.9499780175110819,0.9807162207061886,1.057255034347306,0.9261175843332682,0.9917890084026961,0.9789087138623522,0.8814360739756524,1.0003478689639729,0.9598992585287371,0.9591689002998413,1.0599369147706326,0.9859031079080657
2023-02-08,0.9307635989639126,1.016537374931141,1.0283949418422766,0.957332658828091,0.9963776103693345,1.0595119819698078,0.9191930235315455,0.9987642250363719,0.9688099302830426,0.8962791445710265,1.0085115481403626,0.970149633010932,0.9591689002998413,1.0727516812044435,1.000040122547645
2023-02-09,0.9273139286673522,1.0107504902579572,1.0282756651908853,0.959897426945872,1.0093613865758913,1.0602202119042794,0.920726826420778,0.9986394564497941,0.9791912535590507,0.8972692607166393,1.0123324171054686,0.9629837550398286,0.9514715890015774,1.080640937454811,1.003850939959883
2023-02-10,0.9383944229384014,1.015838526885277,1.0252922735123817,0.9579900721839187,1.0066079895921476,1.057798950158893,0.922888169684289,1.0001774966289894,0.9828762224280435,0.8903156124361529,1.0121313058187686,0.9803546091902603,0.9326136197029952,1.0860288071190163,1.0008911527805422
2023-02-13,0.9256681389738507,1.017894740942268,1.0337028741935381,0.9549030407530085,0.9879822442926931,1.061202091319149,0.9222123277358123,1.0027328830118831,0.9875422812306146,0.8839051495532575,1.0191582526481575,0.9705620390934792,0.9321850027380318,1.065648524050088,0.9884309329366295
2023-02-14,0.9271557936940863,1.0232134403682775,1.0315435339331516,0.9676514414834807,0.993312777952252,1.0936041630517659,0.922394673385393,0.9981202202143942,0.9862136202779355,0.9021716278973891,1.0078954527048456,0.9673780417985319,0.9296322109732327,1.0641587740641802,0.9935815805596334
2023-02-15,0.9307223646431876,1.0185181522102074,1.0309164975229819,0.972565604440658,1.0014963513448514,1.0948933188422922,0.9312877009825846,1.0061852427744329,0.9762852952415805,0.9234159539307809,1.0012566449393472,0.9798425344593179,0.9407195936455038,1.0744280137617728,1.0051778435197831
2023-02-16,0.9341051694577376,1.0130700957937788,1.0176676490491277,0.9653486670118472,1.0026230653033574,1.0964697009364448,0.9281470454285283,0.9976983432558614,1.014685810462599,0.9161023423665052,0.9974977978808292,0.9723561105566721,0.9491945449396074,1.0838253288014685,1.0078825935100166
2023-02-17,0.9253098769399075,1.0099595402517008,1.0138388004685468,0.9598963320653995,0.9962073147952709,1.1032318333916769,0.9157325511900006,1.0000543510654163,1.0218636920359725,0.9237491216539522,0.9897566719730756,0.9810537777502051,0.9551509166703872,1.0761411310304019,1.0065200425133456
2023-02-20,0.8937862939579868,0.9980042814425676,1.0112015114904227,0.9481569790408557,1.0009213783879036,1.1013677117298102,0.8998060925652822,0.9870991910290471,1.0065877991131904,0.9121881456895822,0.9840089562496801,0.9837185050964766,0.955576145274144,1.0716239345483365,1.0108659841058685
2023-02-21,0.8902380825184147,1.0019597862165777,1.006461465342753,0.9479350186422473,0.988900585131579,1.0935007995031687,0.892174474166537,0.9843572044809712,1.0013892324019487,0.9159889167729227,0.965720280675286,0.9644948690498498,0.9576921243094834,1.0584356605971121,0.9993281325430863
2023-02-22,0.886508045835091,0.9867989249462977,0.9976215107230075,0.9345720580270261,0.9881413833299176,1.098796566920132,0.880064612418583,0.9824793969221107,0.9971694794744517,0.8982237576023719,0.9627382819326304,0.951533068923664,0.9399336077555963,1.0542824710359366,0.9884468222152332
2023-02-23,0.8821903270402138,0.980834083335494,0.9970810265883961,0.9381470290839583,0.9760874088039438,1.1077995643694143,0.8799357520753954,0.9827958133458636,1.0033328365414007,0.8942576100956093,0.9622435551690475,0.9616333674150692,0.944146667289622,1.0520635928386777,0.9838268056778597
2023-02-24,0.8828328658119754,0.9632834200543807,0.9938803812272742,0.933422667669258,0.9702371565974965,1.0966931079694948,0.8718709836329142,0.9770982828012688,1.0248210192020897,0.8986685674619412,0.96214444032703,0.944737433803435,0.9210675265336538,1.0452854909855336,0.9772422243572957
2023-02-27,0.8687529215835703,0.9675352542410104,0.9863473123713171,0.9590105057732146,0.9508954466412095,1.0884344653597278,0.886065853126343,0.9773473913831541,1.033139371630678,0.8933300875507163,0.9567413502242895,0.923092979522116,0.8900296943864123,1.0273553289731008,0.9712705493124978
2023-02-28,0.8324745205719963,0.9721541262955112,0.9827129943773669,0.958954361954519,0.9332967741271699,1.07193013434657,0.8877600277333563,0.9744492015143329,1.0190648772573088,0.8806094296395858,0.9444981963535728,0.9268382523942221,0.8658735174219058,1.0225249217113432,0.9593728426681771
2023-03-01,0.8249549112720129,0.9637412834956606,0.9860113597978766,0.9504081116153573,0.9355793766167185,1.0846758983624065,0.8957944161143632,0.990744704187478,1.0378371454563855,0.8805718670063694,0.9527414387302453,0.9367333227044808,0.8724895773699899,1.0418184103250436,0.9664179815863717
2023-03-02,0.8107780711459981,0.9579672707509534,0.9816535584672633,0.9515223063534761,0.9274836377963608,1.0733860879824222,0.8886202029148229,0.9656400398954169,1.034814339318989,0.8764459171324289,0.9580013533085013,0.9245294294972579,0.8609715509250941,1.0295589729556907,0.9648018373556235
2023-03-03,0.7995400359223543,0.9699118647834201,0.983643934700976,0.9646275898080526,0.9228361127825415,1.0960211874580663,0.898368346018392,0.9666740279623576,1.0364942327269744,0.8899704545047208,0.9578527931288289,0.9363430906527253,0.8690939240470287,1.0259214135125203,0.9644313448193748
2023-03-06,0.7958359741966354,0.9742824845191588,0.9847933178695418,0.9602014236374394,0.9308013834963025,1.1024115676363107,0.8956573080595214,0.9657174453077793,1.0599443289526267,0.8931965701346545,0.9531622768738164,0.9562236645517969,0.8541374362948899,1.0289578270692146,0.9676260165901075
2023-03-08,0.7900272702502104,0.9806273782130255,0.9840410013706558,0.9662396752113974,0.9321439295433256,1.1149131247729436,0.8978241957096267,0.9734320318834409,1.07145440298265,0.896404245773757,0.9506800834444578,0.9568770937698229,0.863871171216336,1.037032852678746,0.9699731544477034
2023-03-09,0.7940798467291227,0.9810786009840873,0.9747543431133164,0.9537048548780082,0.9230407331460598,1.1018332800929838,0.8861580576474488,0.9530095054292494,1.052928784927532,0.8753483373054171,0.9459142841801736,0.9418407785456755,0.8666746352500926,1.022281588104524,0.9633058687102858
2023-03-10,0.7959314692591022,0.9677981872527898,0.9809012439319589,0.9513903251250291,0.930342901322899,1.104823101665506,0.8821607677971566,0.9610033675604094,1.0542821431244576,0.8683200710156713,0.9549586716339776,0.9480399747752252,0.8755843621317239,1.0278668448651607,0.9662859636310028
2023-03-13,0.7888974154227205,0.9560047046609834,0.9765655879028747,0.9366352809166806,0.9118529705635252,1.0890682500420763,0.8691282700134129,0.9517135455237816,1.051582358036997,0.8517291549126352,0.9539588195807431,0.91825745002082,0.8638560050599495,1.0121234747423953,0.957467703025843
2023-03-14,0.7880389249590929,0.9524126326358546,0.9688109555197035,0.9404293623241758,0.8985643429564231,1.0721265614409752,0.8562705744468666,0.9480603915909767,1.03470844376487,0.8502162600879203,0.9576606122157233,0.9047935566374704,0.8590119650141899,0.9920507060070036,0.9398813687082022
2023-03-15,0.7906957528999444,0.9306242468399784,0.9507142328519068,0.9285679024068153,0.8870979773405369,1.0676241755038447,0.8552181784710257,0.9288745203331784,1.0249660795714968,0.8327026765263467,0.9570570691622112,0.8819593247517656,0.868201407530604,0.9764525866356469,0.9204076441403756
2023-03-16,0.7928946339971664,0.938424815718831,0.9642009890874657,0.9220767822191994,0.8785260300672901,1.0700085345445332,0.8519151153019011,0.926387733581895,1.031744955895961,0.8263543246605934,0.9692300780666571,0.8870808441665561,0.8503921725932901,0.9694518355469252,0.9142773149198231
2023-03-17,0.7810103839904999,0.9475530076089769,0.9547409624213917,0.9270097624992097,0.8728125091047695,1.0437446547703164,0.8587624921914867,0.906106957564433,1.0293924019426381,0.8183843763916546,0.9583724839138325,0.8870808441665561,0.8547859565625341,0.9783140035203475,0.9125805883547552
2023-03-20,0.7744427879320768,0.9438062155793281,0.979629628945552,0.9264006298189978,0.8629452291679978,1.0591226236665288,0.86520195069303,0.8955117315158809,1.024682784034772,0.8133040968719681,0.9696712034072195,0.8767287088312934,0.8418956997682913,0.9701811082545376,0.893477219851996
2023-03-21,0.7704669227861624,0.9483092511954226,0.9592190934028917,0.936730628084124,0.8578255096983111,1.0539501023902926,0.8648472291812451,0.8937088030824191,1.0139777031432071,0.8319053403669066,0.9608286181707666,0.8760915896302693,0.8390920630930675,0.958699325003079,0.8871817016271523
2023-03-22,0.769931898083102,0.9434001037486802,0.9606738662970893,0.9395157404247273,0.8494184528498779,1.056186863735315,0.8623943122531196,0.8954884501775566,1.0083223763784699,0.8288471417133111,0.9759388156363935,0.8763022014240234,0.8394926088101118,0.9589290416154448,0.8836845580200591
2023-03-23,0.7709075965747217,0.9406320492469965,0.9645942298790721,0.9378165129696978,0.8436491325800177,1.0664125284731953,0.8525225338368768,0.9051541985628332,1.0196668164409897,0.8214650181356399,0.9785913917267193,0.8829376499479692,0.8435131672226611,0.9619306013601784,0.8754507346329915
2023-03-24,0.7781368175039184,0.9410239939884453,0.967949785553961,0.9377065320249635,0.8391816970414295,1.0585856816527657,0.8607117833111583,0.8932020929052223,0.9976307740488476,0.806116852484682,0.9738365745962094,0.8776695255449383,0.8202161246317597,0.9532549571709933,0.8715957009321225
2023-03-27,0.7854231563420682,0.9441864418970712,0.973403023782434,0.9308515513343066,0.8408161422038051,1.0648876202869522,0.8630145355043977,0.89627141780544,1.002300372731938,0.8134054662230403,0.9772648889533627,0.8693358588631072,0.8182165729491093,0.9493933012187062,0.8703910074961417
2023-03-28,0.7833975186468127,0.9529305843473923,0.9629313204073396,0.9299811523058941,0.8320582697264179,1.0636271983699097,0.8579393530118974,0.8857935074363038,0.9819541551238822,0.8144924395488591,0.9744925183762946,0.8429923732238223,0.8154321825137044,0.9460231834196283,0.8540861914463249
2023-03-29,0.7779204400353874,0.9552166845685626,0.9806981192310572,0.9234163373017771,0.8348036691137277,1.0707609076940319,0.8685116090798146,0.8906735343247666,0.9959582958310649,0.8129282651431857,0.980671768707539,0.8589454287127377,0.8241831498943318,0.94901632408143,0.8565911637233132
2023-03-31,0.788160852692361,0.963567989980809,0.9812921984640767,0.9398073791121595,0.8490440587956194,1.0749654662320975,0.8722111391423123,0.8870577798710045,1.0022618088433395,0.8403443029912209,0.968748372235388,0.8786780613932688,0.8202584682281684,0.9537614656234943,0.8610703654723647
