date,CIPLA.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,MARUTI.NS,ONGC.NS,RELIANCE.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,WIPRO.NS
2023-01,-0.004609968108898467,-0.0001021421259348953,0.001377611533321462,-0.003669798671225195,-0.0011122797962789524,0.0007649480849982142,-0.004860987676416233,0.0008578722983660523,-0.001688150656496057,-0.00470623426050872,0.000954504986749962,0.0005431369234189044,-0.00045888253971193793,0.002174547239781681,-0.00034129158782087614
2023-02,-0.004118880428483295,-0.00117623979360332,-0.002215737271685475,0.0019216122831451064,-0.00214777476187491,0.002834381472995855,-0.0007311055117368498,-0.00212194249314881,0.002883708734354875,-0.001271216645254905,-0.0037571566093167197,-0.0041768428959563396,-0.0064822065562964,-0.0010484001626999899,-0.0016214458107792554
2023-03,-0.002568854878684491,-0.00038376038534720475,-8.83237815450018e-06,-0.0009233862818958571,-0.004457644473166748,0.0001957932006270762,-0.000805908362641476,-0.004399086118570748,-0.0007174557218000853,-0.002131923076546613,0.0012372747453197666,-0.0024166264630314334,-0.0025094564981932807,-0.003262835830260862,-0.005099004661763558
2023-04,-0.0014650276454004352,0.0008923171207086059,-0.002151733470472806,-0.0006559089035451706,-0.001816359432725047,0.0055358173160558405,0.0038856499105467705,-0.0013570520237006294,0.0017964274345117,-0.002358143322264112,-0.0006440210847114294,0.004868037179577265,0.0008892626812861236,0.0013710706926365645,0.0008403428715676352
2023-05,0.0002323727010844545,-0.000785985944101477,0.002426549954183627,0.0006432885226834137,0.00040413357099514086,0.0008907651702621681,-0.0003866153202667908,0.0023174201486075453,-0.0006019803764465045,-3.815927696963635e-05,-0.0006170312242016226,0.0009097649464806137,-0.0017732575783289864,-0.0002848102046250046,0.00022227829627222278
2023-06,0.0022826334050241146,-0.0004051867173592524,0.00025944931437167136,-0.0028072079806055333,-0.00034801363469095175,-0.0006534122194267857,-0.00397965180194691,5.110226759160954e-05,-0.0012604905411675428,-8.224397699061568e-05,0.0021313975859511155,0.0017740607002736575,0.001202518733153567,-0.0011584143459732379,-0.004720019065581766
2023-07,0.0032773644584012007,-0.003514615672710858,-0.0015938077051637096,0.001170891796422433,0.0021775874146940954,-0.000649699986231957,0.0004603587064927857,-0.00027922884037324773,0.0024301726266558856,0.002729728082311257,0.0018013604530599954,-0.0007476117334438858,0.003200848453740777,0.0015833681807597502,0.0005439492507553145
2023-08,0.0019647727908547632,-0.0019493857448466883,-0.0007103154218187228,-0.0007765788722829955,0.0008276047065557635,-0.003867280039088941,-0.0023691116763594634,0.0009141827676425091,-0.0016852931836388364,-0.002211601183035559,-0.0006539018935226359,-0.0058315115772275775,-0.002555723796532668,-0.00042506282761435,-0.00012789611313384562
2023-09,-0.005982016893203835,-0.0005325952967533549,0.00027671347881692333,-0.000191594158643605,0.001160699973999125,-0.0013727331190598,-0.0012558302344818652,0.002178424057259715,-0.0004557909554788353,-0.0019626099510159597,0.00165297612222286,-0.0010118837350928701,-0.00333989140785223,0.00266692857913974,-0.00172682214328409
2023-10,-0.0004938311310907288,-0.00219583472548423,0.00210174292926108,-0.0017925124592491353,0.0008867598924959599,-0.0013989139214414,4.665553482506475e-05,-0.0018472117550753502,-0.002727986926149475,-0.0006656440607430399,-0.0024424767086882646,-0.0030799253972295156,-0.00540336104403972,-0.0014904004480463654,-0.0005370584924224299
