Date,Close,High,Low,Open,Volume
,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
2023-01-02,389.017822265625,390.20025932212326,385.27348837108633,386.7515196563974,10501357
2023-01-03,388.1310119628906,392.5158501652902,387.244199200221,390.20026178953566,9431220
2023-01-04,379.95257568359375,389.0178160461969,379.36135716479674,389.0178160461969,16121049
2023-01-05,381.2335510253906,383.05646239108734,376.8979983655072,382.21890526948346,10443908
2023-01-06,376.4053039550781,382.7115648134992,375.41994975624283,380.4452621844275,8715469
2023-01-09,383.7462158203125,386.9486170587878,379.36137748091954,380.69161170179575,14693099
2023-01-10,406.85272216796875,411.6316958054479,394.1416596581189,394.1416596581189,54021379
2023-01-11,412.07513427734375,413.848759791056,407.49321323744397,409.66100448364654,22224361
2023-01-12,406.2122802734375,414.3414526500436,404.0444889447594,414.14436977630027,12479034
2023-01-13,405.4732666015625,410.25224064246163,402.0245267884265,406.95129795004937,10449630
2023-01-16,406.9512634277344,408.8234302962073,401.63035703868746,407.4439405021021,11462140
2023-01-17,409.21759033203125,413.3068343495109,406.4586105793784,406.951287683111,12337969
2023-01-18,402.4186706542969,409.8581133020751,401.48260215691937,409.8088275470813,13310316
2023-01-19,394.88067626953125,401.8274110103408,394.24020208509,400.5464626414584,13126520
2023-01-20,397.24554443359375,406.4586123271336,395.3241217631491,398.0831015276654,23906114
2023-01-23,402.4186706542969,404.9313420402188,399.06847221035963,401.0391807151022,13113183
2023-01-24,415.96728515625,417.79019650891627,403.9952371902256,403.9952371902256,30197475
2023-01-25,412.91265869140625,420.99257502678165,411.5824545997805,417.5438353834961,22975581
2023-01-27,439.0738220214844,446.7595724816944,428.77685896703036,431.5851243519381,63360467
2023-01-30,437.1523742675781,443.4093793007241,431.24024921023516,439.0738269394638,18316743
2023-01-31,445.4786071777344,448.1390452803332,434.4426289184916,437.2016385186131,25154475
2023-02-01,440.1084289550781,454.7409442254271,431.2402415270633,450.10976765143704,23798589
2023-02-02,438.2855529785156,442.62113568166524,434.24562465972843,440.2070057706217,11344554
2023-02-03,438.926025390625,444.1976461236401,435.8714214610815,440.45331232008533,13067403
2023-02-06,435.5265808105469,440.4533520866843,433.11245085698937,437.9407107641044,6795084
2023-02-07,429.072509765625,436.906057820419,426.5598384467999,435.2309736784935,9023645
2023-02-08,433.6543884277344,434.5412011915516,425.22959199491174,429.07249742249246,8668267
2023-02-09,430.35345458984375,434.2456157780932,427.20030906488535,433.5558557974385,7349418
2023-02-10,439.3201904296875,441.2416131400554,424.88475694243755,431.53589800962396,14798390
2023-02-13,434.5904235839844,440.35475121318984,432.471918235301,438.9752614561836,8333767
2023-02-14,434.0977783203125,437.7928565493605,428.03785603879845,435.5265539304605,8565559
2023-02-15,437.6450500488281,438.3840656787892,431.7329250091395,432.0778049839126,9857016
2023-02-16,435.1324157714844,441.6850151126279,434.04852014972136,438.48261399915094,7670688
2023-02-17,433.45733642578125,435.97000785124783,429.6144607951789,429.6144607951789,6955445
2023-02-20,436.51190185546875,438.77820444181896,429.86076113870934,435.3294648109067,9717197
2023-02-21,430.10711669921875,438.67971043487563,428.875423925166,438.67971043487563,8957930
2023-02-22,423.1603698730469,429.46663068906935,421.9779328141449,428.92466784097945,7209130
2023-02-23,426.85546875,430.057870029653,420.94334331064056,422.3720889161108,9278920
2023-02-24,421.48529052734375,430.30422330420834,420.7462748221526,429.0232447061681,7895024
2023-02-27,411.82879638671875,421.7808496648785,407.0005367916232,421.4852554356628,10438928
2023-02-28,414.53851318359375,418.57844124199175,412.8633990589241,412.8633990589241,9652088
2023-03-01,419.7608947753906,421.73160320156614,415.3268008164956,415.3268008164956,7595114
2023-03-02,414.2922058105469,420.0072484236033,413.40536293039565,419.760909861478,5661103
2023-03-03,421.7315979003906,424.1949834021452,415.77021701439395,416.4106912307254,8027522
2023-03-06,433.6543884277344,434.98462260877204,423.7023050167056,424.6384035327827,11307064
2023-03-08,432.8661193847656,434.7875722421883,429.7130037587559,432.5705251316049,7850052
2023-03-09,425.8700866699219,435.5758012418836,424.9832438554931,432.6690244665968,5696737
2023-03-10,429.46661376953125,431.38803632627,424.490557252534,426.65834841824284,10417015
2023-03-13,416.213623046875,430.5998008988091,412.96196609808584,429.7129881010144,8780169
2023-03-14,410.5478515625,417.9872943611543,407.3454501773469,416.6570600793501,9189043
2023-03-15,405.3254699707031,418.775549244064,404.09377717880886,415.81948654351766,7681009
2023-03-16,409.6117248535156,412.3707043958966,399.0684236089322,407.2468508793357,11854885
2023-03-17,412.8634033203125,417.24824146974413,408.47856517088087,412.8634033203125,8658701
2023-03-20,404.7342224121094,410.8434302503526,399.56111305687244,409.5131961163099,10075022
2023-03-21,406.50787353515625,407.8381077531609,401.72892959993965,406.8034978450598,7391950
2023-03-22,410.0058898925781,412.2721925312847,407.690301501346,409.9073484581509,5728054
2023-03-23,413.0111999511719,416.3121424796321,409.90734028763774,409.90734028763774,9817460
2023-03-24,410.4000244140625,414.3906968969221,408.7249102453474,412.86340991474714,6877960
2023-03-27,406.01519775390625,412.3707445548655,404.24157217116743,409.9073589840479,7433933
2023-03-28,395.71826171875,408.42932517322487,394.58511037714703,408.08444518126976,9553659
2023-03-29,403.2069396972656,404.58642952560587,395.7182419669032,395.7182419669032,10478506
2023-03-31,414.63702392578125,415.57312241828026,404.9805650596637,405.3254450343014,11037881
2023-04-03,418.0365295410156,418.7262895260803,413.35609697691467,416.8048367609891,6948329
2023-04-05,420.3028259277344,422.47061721633605,416.952627630406,418.03652327470684,8821326
2023-04-06,431.2402648925781,432.8660933283472,417.543847359112,420.25357144226854,10907492
2023-04-10,454.54388427734375,466.3681347773808,445.3801021680646,445.4293578502318,50462653
2023-04-11,451.98199462890625,456.95802143242736,449.1244433224788,456.95802143242736,14495222
2023-04-12,458.682373046875,461.73697703402934,451.4892995257319,452.62245082418275,13552440
2023-04-13,462.6238098144531,465.0871953832202,456.4653458925355,458.14046010754697,12733670
2023-04-17,465.2349853515625,466.0725424461932,458.97798008895285,464.10183402147356,10710167
2023-04-18,466.0725402832031,476.2709623479223,461.2443106791721,468.0432486987769,16140056
2023-04-19,462.5252685546875,468.53593535890565,460.9979815297169,466.0725497891953,7368610
2023-04-20,469.8168640136719,472.6744152105262,462.525249048958,466.762290092549,14264206
2023-04-21,464.2989196777344,469.71836787822707,460.35750280464873,469.71836787822707,8478118
2023-04-24,468.2403564453125,469.0286278251718,461.4413879938673,464.29893940476484,8020593
2023-04-25,466.6144714355469,469.42273693203214,464.9886430125155,468.24032992920206,6888352
2023-04-26,471.1963806152344,472.4773290201994,465.67839119649426,466.0725268541279,7791425
2023-04-27,474.5466003417969,474.9407360173129,469.5212877847502,471.4919962329548,7085793
2023-04-28,477.8475341796875,480.8528524794344,471.34419040661953,474.3495087063664,9947813
2023-05-02,473.21636962890625,476.9114479966489,467.5998384816876,475.4334166495518,11542592
2023-05-03,476.6158447265625,477.995334610262,470.7529751325593,473.2163606643885,8529233
2023-05-04,473.7582702636719,479.2762595990002,471.73830625469463,476.5172799666474,5650101
2023-05-05,470.11248779296875,477.6011856149308,469.1763892887397,474.5958373075694,4830674
2023-05-08,493.1697998046875,494.94342541809266,471.0978707226587,472.97003777472526,23515333
2023-05-09,496.2736511230469,505.2896362988458,494.2044012292673,494.64782266030033,19818780
2023-05-10,502.0379943847656,505.38822291802404,496.9634259708602,500.5599629979606,12481404
2023-05-11,504.10723876953125,506.6199101417075,498.096571848823,504.5013744541985,11454020
2023-05-12,508.3934631347656,512.8768122898387,502.82618837810065,506.3734992452538,19766717
2023-05-15,523.0752563476562,529.2830359602235,513.86221857543,516.1777769036908,38270067
2023-05-16,513.5173950195312,528.1006259928216,511.25103211575043,526.1299174790998,16514882
2023-05-17,507.9500732421875,516.2763279841058,504.9940107402931,514.8475524132745,13684847
2023-05-18,501.00335693359375,513.2710287987428,499.6731227443835,511.20174888608335,12293322
2023-05-19,517.2616577148438,518.6904332181767,497.3574924474882,502.3335187290164,19343560
2023-05-22,514.8475341796875,519.2816277754933,511.74364460612594,517.2616638323194,9978339
2023-05-23,520.7597045898438,523.2230901366263,513.5173751388023,514.8475792775655,12256902
2023-05-24,512.5812377929688,521.8928464830334,511.5466279699047,519.4294611227647,7648284
