Date,Close,High,Low,Open,Volume
,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS,WIPRO.NS
2023-01-02,188.11331176757812,188.52012379688978,186.89289028532403,188.08938766231074,5559512
2023-01-03,190.0277099609375,190.3627350729801,187.46721722652458,188.11331413367935,5994422
2023-01-04,186.51002502441406,190.24309115961313,185.98356323465998,190.24309115961313,8926522
2023-01-05,185.16993713378906,187.70652041849823,183.66235331113361,186.6535968504029,9568980
2023-01-06,182.82481384277344,186.07928112649762,182.5376515281667,185.21780878835946,8484754
2023-01-09,187.51507568359375,188.08940030542504,184.3084712611343,184.73920742466683,7347432
2023-01-10,188.11331176757812,188.52012379688978,185.38530651145697,187.61078871151608,7879496
2023-01-11,188.4962158203125,189.52520073143006,187.3715052685729,188.08940375619196,7656600
2023-01-12,188.8072967529297,190.4345303564067,186.89290084161988,189.405545475214,9510500
2023-01-13,188.52012634277344,189.81234936964236,184.97849698020076,189.52518707415135,13621860
2023-01-16,190.76954650878906,191.9181810804034,186.17499361665068,186.6535925719634,23867444
2023-01-17,189.69271850585938,192.42072407027356,188.44835817203136,191.46352606051084,14310032
2023-01-18,192.9711151123047,193.28220152902924,190.48239456714464,190.7216940578069,16080426
2023-01-19,193.06683349609375,193.3539958169584,190.841351069337,192.4446606389557,9447456
2023-01-20,192.94717407226562,194.02402176725545,192.06176304635986,193.1386107413497,9265614
2023-01-23,194.789794921875,195.14874417541654,192.63609940062577,193.9283225556483,8815290
2023-01-24,195.07765197753906,196.80485494664046,194.3819683266775,195.94124614126167,9552640
2023-01-25,192.65476989746094,194.74180625757018,191.91112016349,194.31000916553364,6355554
2023-01-27,190.9755401611328,193.63831563473022,189.12840741479545,192.6547623971893,7410134
2023-01-30,192.99061584472656,194.21404335140542,189.53620990333562,190.97554327197247,7261256
2023-01-31,191.359375,193.13454404292446,190.8076334683026,193.01459959509216,9566846
2023-02-01,193.0625762939453,193.78224296599655,191.11948213606937,192.63077921904576,7029896
2023-02-02,196.4450225830078,196.70889451166585,193.06258036799642,193.06258036799642,10835460
2023-02-03,195.70135498046875,198.14822460488938,194.8617438592616,197.93231874563085,8850236
2023-02-06,194.14207458496094,194.88573892449688,192.67875822139456,194.50190791780406,5958022
2023-02-07,192.1510009765625,194.54988987764318,191.45531733858675,194.54988987764318,6683580
2023-02-08,195.14962768554688,195.5574417596256,192.39090522902103,192.39090522902103,8300976
2023-02-09,195.8932647705078,196.20513204569323,193.61432027998845,195.1496150565797,5277374
2023-02-10,194.69383239746094,195.26957163486537,193.2544989456069,195.26957163486537,5160140
2023-02-13,192.19898986816406,194.62186190477692,191.5273038755873,194.62186190477692,4825356
2023-02-14,194.3579864501953,195.0056893976688,192.6307834708181,193.35045015875392,4638822
2023-02-15,195.4614715576172,195.67737742291666,192.07904394563482,193.20652469684774,5227672
2023-02-16,196.66091918945312,198.26817776329452,196.01321622487146,196.13316067602892,11189362
2023-02-17,194.93370056152344,195.74932862077216,193.83021755586265,195.19758711794177,5616244
2023-02-20,195.29354858398438,195.65338193573595,192.96663795598266,194.4539374298973,6497188
2023-02-21,193.23049926757812,195.74933259136407,192.9186466415358,195.46146299745737,5761172
2023-02-22,189.5841827392578,192.0790329979736,189.2483470855132,191.67121896546067,6883372
2023-02-23,189.0084686279297,191.28741315937663,188.74458205508412,189.89604583737867,6078322
2023-02-24,188.69659423828125,190.23188898460495,188.33676090476686,189.96801706335674,5106634
2023-02-27,187.28126525878906,188.69660096943983,184.93035699096498,188.4327290387788,5554710
2023-02-28,185.697998046875,188.64864333210798,185.05030970783068,188.00094035140668,10061602
2023-03-01,187.5691375732422,187.95295395823007,185.81793688238653,186.20176790903096,4542612
2023-03-02,186.1777801513672,187.28127793988813,185.81794678065202,186.4896474526462,4438972
2023-03-03,187.32923889160156,187.8090166686151,186.6815359643021,187.40120262982242,4393936
2023-03-06,188.91250610351562,190.30385877569282,188.1208756729369,188.28880082891575,6727722
2023-03-08,188.3607635498047,188.55267173774598,186.56159683474988,187.90496879199497,4908842
2023-03-09,187.1613311767578,188.9604980081641,186.92144226590364,188.45672251037604,4157054
2023-03-10,186.68153381347656,187.065350174003,185.48208938476193,186.1057946310313,4567396
2023-03-13,184.93035888671875,188.36076722875947,184.1147307699677,186.63356422024086,5982520
2023-03-14,182.0516815185547,185.74596157951353,181.04414526860023,185.45809198786145,8094852
2023-03-15,180.27650451660156,184.09074380215822,179.868690466942,184.09074380215822,7687926
2023-03-16,178.88516235351562,180.73230988098064,177.51779264400741,180.08460689840757,7686620
2023-03-17,180.63633728027344,181.52392911688753,179.36492906971296,180.9721875887186,9044282
2023-03-20,176.15042114257812,180.3724746826424,175.19086551642582,179.9166799035573,8184754
2023-03-21,175.79058837890625,177.6377358938448,175.3348082399324,177.03801362546585,7211152
2023-03-22,175.79058837890625,177.51779144016902,175.5267164374823,176.4862720668886,5374846
2023-03-23,173.43966674804688,175.07090826492555,172.8879252316747,175.07090826492555,9485192
2023-03-24,173.55963134765625,176.00650122795196,173.1997979723674,174.32727880993733,7906696
2023-03-27,173.31971740722656,174.6391062594615,172.33617884676812,173.5596062894511,6227714
2023-03-28,170.89686584472656,174.66311002950948,170.51303480260017,174.15934917368648,7813096
2023-03-29,172.26422119140625,173.07984934574833,170.32112686830396,171.76046033479668,8823840
2023-03-31,175.2388458251953,175.47873473118463,173.343717611217,174.32727091076728,7914212
2023-04-03,176.53424072265625,176.7501319395371,175.19085414822177,176.53424072265625,4053500
2023-04-05,177.39785766601562,178.4293771013945,176.17443002153382,177.37387463049944,6443110
2023-04-06,175.91053771972656,177.73370225124387,175.52672131396363,177.03801854393402,6429614
