Date,Close,High,Low,Open,Volume
,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
2023-01-02,766.0135498046875,771.210631760917,761.2398266158873,765.2140252325122,4381378
2023-01-03,771.0224609375,772.7391479464509,762.956426090888,762.956426090888,8378030
2023-01-04,757.2420654296875,774.0325402231922,755.8075601632507,768.9765780130149,10351600
2023-01-05,752.3741455078125,761.0046008841424,747.5298629362431,759.5700956951308,10941436
2023-01-06,749.8814086914062,756.7951191302351,742.2621578398391,753.4558444108848,9092462
2023-01-09,751.3394165039062,757.947463757975,747.8120014029489,750.6339334837148,10729340
2023-01-10,737.6060791015625,752.5152648208829,736.053993402926,752.5152648208829,16371766
2023-01-11,748.2353515625,751.5746265936797,733.7023889149815,737.4414262012392,15195798
2023-01-12,752.2330932617188,754.349542472677,745.0606820468047,746.7773690003871,9250070
2023-01-13,752.8209838867188,757.171462751392,745.9307545266835,751.9273605293412,9244546
2023-01-16,745.6015625,762.5331561562556,743.2499522699644,759.5701043014672,14748094
2023-01-17,756.701171875,757.6888367159938,741.9330477464185,747.7180320345203,10786354
2023-01-18,770.0582885742188,772.0806388712737,752.3741341810646,754.8668639240747,19090642
2023-01-19,773.2564697265625,776.0313812997426,768.0359064621089,769.9171946591991,11172162
2023-01-20,781.181396484375,784.9675120027175,772.9272788433265,773.2564813178083,18843404
2023-01-23,786.8958129882812,791.3638724781337,781.3930679499332,783.6741184175438,15444400
2023-01-24,797.4310302734375,800.6762638785202,787.7894283149559,787.8129673822374,24983940
2023-01-25,775.3964233398438,796.231654743448,773.8208560277121,795.5026900470906,14704142
2023-01-27,759.9463500976562,769.9171540514001,747.7884798353161,767.5655439290683,35179948
2023-01-30,759.1703491210938,764.4144514654253,744.0494837185514,750.1636703736343,18512822
2023-01-31,754.1614379882812,763.1915987522888,750.163700399943,761.78063254464,18596244
2023-02-01,765.47265625,783.0861936159378,755.3371933616793,763.8029900494191,17302790
2023-02-02,754.0908203125,764.0381427953542,747.2241301114922,756.3248499697963,17497106
2023-02-03,780.1702270507812,780.9697515580743,755.8075222847488,757.6888104547171,14411100
2023-02-06,776.8544311523438,785.1556266577238,774.2441208600836,780.7345879902471,11167672
2023-02-07,778.0066528320312,783.039132830785,767.8477088089924,780.4523617529932,10264588
2023-02-08,777.9126586914062,784.591208733366,776.0313705204476,778.0302392020911,8444826
2023-02-09,776.2900390625,781.5106020422885,769.2352087080949,780.7345592208327,11777336
