Date,Close,High,Low,Open,Volume,Daily_Return,MA_5,MA_20
2023-01-02,1819.454345703125,1827.37992189052,1810.8806164159844,1822.1959140529332,1125001.0,-0.001504540938032493,,
2023-01-03,1827.23046875,1830.869302211492,1815.4168251168671,1816.662992624498,1663448.0,0.005816971099430719,,
2023-01-04,1815.16748046875,1829.2741201305623,1808.388280963924,1829.2741201305623,1664104.0,-0.007711605115151073,,
2023-01-05,1814.7188720703125,1827.1805461308516,1800.6122326945756,1814.4197432144451,1732618.0,0.00016486199347534993,,
2023-01-06,1781.3216552734375,1820.4014179776743,1765.2211474181618,1820.4014179776743,3799655.0,-0.02146766219708367,1811.578564453125,
2023-01-09,1806.3447265625,1810.4321315952848,1783.5149137797162,1795.4781216977467,3426868.0,0.006052206781822652,1808.956640625,
2023-01-10,1790.0447998046875,1810.432050371925,1783.415164708336,1803.0049411344423,1474131.0,-0.0071880786536283,1801.5195068359376,
2023-01-11,1796.325439453125,1798.61843624971,1778.6298615846488,1794.481135958154,1603701.0,0.0010277642144096524,1797.7510986328125,
2023-01-12,1774.0439453125,1801.4596286483213,1766.9657386813683,1801.4596286483213,3529605.0,-0.015218594355285088,1789.61611328125,
2023-01-13,1774.841552734375,1781.820090356344,1753.606811006253,1774.043956899163,3983197.0,0.0004495919236443621,1788.3200927734374,
2023-01-16,1779.3277587890625,1793.484172170021,1774.5424271609993,1781.520964795902,2118161.0,-0.0012310862741325124,1782.91669921875,
2023-01-17,1792.1383056640625,1796.425048550369,1771.1527977350215,1774.542397440126,2132394.0,0.009915744052844008,1783.335400390625,
2023-01-18,1793.5838623046875,1821.398344115612,1790.4933913692605,1797.4220337097845,2835232.0,-0.002135375739872965,1782.7870849609376,
2023-01-19,1761.8814697265625,1797.970431087156,1759.588472896496,1797.970431087156,4425644.0,-0.020072054988563952,1780.35458984375,
2023-01-20,1757.4949951171875,1773.4459393184738,1751.613060103754,1773.4459393184738,4270294.0,-0.008994322210586365,1776.8852783203124,
2023-01-23,1778.2808837890625,1794.1321574918272,1764.5730423583127,1784.5117208030397,7764627.0,-0.0034916201117318915,1776.6759033203125,
2023-01-24,1754.8529052734375,1787.2033617937875,1743.3881653724889,1787.2033617937875,4159188.0,-0.01810116140777643,1769.2188232421875,
2023-01-25,1744.43505859375,1755.002534028861,1727.686519706981,1751.6129342903437,4280333.0,-0.0040978663471115265,1759.3890625,
2023-01-27,1707.8475341796875,1746.7279584294315,1698.7754595272884,1746.7279584294315,7516979.0,-0.022259003791697075,1748.582275390625,
2023-01-30,1720.957275390625,1725.2939138453046,1678.687250485703,1707.8475692721918,4939556.0,0.007676157026133189,1741.2747314453125,1779.514666748047
2023-01-31,1725.692626953125,1733.2693004561152,1707.797711648981,1725.1941599898223,4385384.0,0.00028893383415211094,1730.757080078125,1774.8265808105468
2023-02-01,1739.3505859375,1778.5301382213515,1715.47406689708,1739.6497147961088,3652098.0,-0.0001719477525071011,1727.6566162109375,1770.4325866699219
2023-02-02,1756.3482666015625,1762.5791033640205,1714.7262770283455,1714.7262770283455,4184470.0,0.024273255813953412,1730.0392578125,1767.4916259765625
2023-02-03,1774.841552734375,1778.2310307939292,1739.8490738730989,1765.1712204405949,2675212.0,0.005478410355776343,1743.4380615234375,1765.4977600097657
2023-02-06,1741.6436767578125,1772.7978638778363,1734.665138842927,1769.557828417354,3040209.0,-0.01577464788732397,1747.575341796875,1763.5138610839845
2023-02-07,1769.95654296875,1774.5424147575677,1741.6934900841502,1746.8276025228265,3643187.0,0.01324053982918515,1756.428125,1761.6944519042968
2023-02-08,1760.0869140625,1774.5424565455962,1755.7003802801455,1773.3461844667906,1446690.0,-0.0074769779981100765,1760.575390625,1760.1965576171874
2023-02-09,1765.4703369140625,1769.7570798341394,1742.590629996393,1762.5293087763905,2163825.0,0.0016686406989247498,1762.3998046875,1758.6538024902343
2023-02-10,1766.6168212890625,1773.1965608951334,1759.5883883963736,1762.479521135779,1445942.0,0.0023474316175982803,1760.7548583984376,1758.2824462890626
2023-02-13,1768.3614501953125,1778.9786991718668,1756.2486786306963,1769.6573912841131,2389142.0,-0.0007323118560594797,1766.0984130859374,1757.9584411621095
2023-02-14,1764.921875,1771.5515096595416,1758.3421357130087,1764.572972480241,1614893.0,0.00019772631973869885,1765.0914794921875,1757.2381469726563
2023-02-15,1780.0255126953125,1784.511715331621,1754.8529312360256,1763.0277406948849,2409292.0,0.009641239107064804,1769.07919921875,1756.6325073242188
2023-02-16,1782.468017578125,1798.369187190615,1778.0816055294763,1788.4995166890765,2291602.0,-0.003372379502856765,1772.4787353515626,1756.0767150878905
2023-02-17,1753.8560791015625,1785.9075304369994,1745.6812692615006,1777.632929843538,2587909.0,-0.013375568343048354,1769.9265869140625,1755.6754455566406
2023-02-20,1731.9735107421875,1762.6292316645734,1724.7955128256594,1762.6292316645734,3224839.0,-0.017392041599943016,1762.6489990234375,1754.3993713378907
2023-02-21,1724.89501953125,1739.649690224173,1719.760907200597,1739.649690224173,2936934.0,-0.00848140333989977,1754.6436279296875,1751.730078125
2023-02-22,1695.3360595703125,1720.8076487080446,1692.7938293460595,1718.664216398817,3539149.0,-0.013573423246912561,1737.7057373046875,1748.7542358398437
2023-02-23,1701.915771484375,1708.4955110388844,1682.5752290333346,1702.1650049651976,2770110.0,-0.00014642145743541687,1721.5952880859375,1746.628271484375
