Date,Close,High,Low,Open,Volume,Daily_Return,MA_5,MA_20
2023-01-02,302.1187744140625,303.16259217046496,299.21421155280285,300.348802092363,5951893.0,0.005893056038076778,,
2023-01-03,300.5303039550781,302.5725666292972,299.75877696038106,300.89336733494724,5997051.0,-0.0012066180889423344,,
2023-01-04,296.8088684082031,301.8010665006958,295.9011960277499,301.2110849933938,6689769.0,-0.014615055037855668,,
2023-01-05,302.66339111328125,303.0718270979356,297.8981107258924,298.30654671054674,8171437.0,0.014605259089275199,,
2023-01-06,304.1156005859375,306.38478139227925,302.3456561769676,303.7979374330185,8284135.0,0.0010456395971715539,301.2473876953125,
2023-01-09,306.838623046875,309.78855814793195,305.1140511431725,305.8402056341788,10618786.0,0.0032645067401322137,302.191357421875,
2023-01-10,302.6179504394531,307.15631210681136,301.84642341601,306.70247594007554,6949605.0,-0.013317549811435061,302.60888671875,
2023-01-11,301.1656799316406,304.16101535914777,300.7118437486816,304.16101535914777,4584293.0,-0.009847861087556885,303.4802490234375,
2023-01-12,299.395751953125,302.7995235130742,297.8073252251487,302.6179779498914,6638422.0,-0.010647834007072546,302.82672119140625,
2023-01-13,298.39727783203125,301.57413098005287,296.2642423212245,299.39572293283027,14412671.0,-0.0033348676160715215,301.683056640625,
2023-01-16,299.7134094238281,301.5287540534093,297.3080556296645,299.8495547310546,8253942.0,-0.00045404538735623637,300.2580139160156,
2023-01-17,301.5741271972656,302.7087175930416,298.7149649399022,299.7134100281773,13712537.0,0.006208321372451764,300.04924926757815,
2023-01-18,303.7525329589844,305.47710480775083,301.7102702617703,303.1625514975591,12555527.0,0.0019460895104322674,300.5666198730469,
2023-01-19,301.4833679199219,304.6602211702898,301.0295317412979,303.16256732082303,8346130.0,-0.005538940429687465,300.98414306640626,
2023-01-20,303.70721435546875,304.2518233780957,298.85116109532385,301.347260390729,13103664.0,0.00783134368528795,302.04613037109374,
2023-01-23,306.5663757324219,306.92943917923253,302.3003040574916,304.9779489151554,7124807.0,0.00520833333333339,303.4167236328125,
