Date,Close,High,Low,Open,Volume,Daily_Return,MA_5,MA_20
2023-01-02,3121.404541015625,3126.5728072808856,3096.2817059489025,3120.9739105745166,709547.0,0.00013797950686141242,,
2023-01-03,3169.16259765625,3177.4410780865114,3105.9487005610376,3112.3609596196798,1245178.0,0.01825033753267205,,
2023-01-04,3172.3203125,3184.4751670848154,3145.091989554534,3164.7117286890552,1231668.0,0.0024041949040636734,,
2023-01-05,3168.9228515625,3193.997787846409,3141.0244001124465,3187.202565398395,1826057.0,-0.0057353473652247055,,
2023-01-06,3073.647216796875,3159.782648381589,3062.593123012041,3158.2991581061674,2488376.0,-0.026803015506628836,3141.09150390625,
2023-01-09,3177.392822265625,3184.1401452290934,3082.8352022403087,3090.348220301996,2885060.0,0.028166599929351194,3152.28916015625,
2023-01-10,3145.283447265625,3156.385442223344,3091.401129522859,3143.9436560653985,3864655.0,0.00042614987633182656,3147.513330078125,
2023-01-11,3185.767333984375,3205.6742397055086,3130.6884538464096,3148.8249377845104,2720512.0,0.011732121324552565,3150.202734375,
2023-01-12,3191.174072265625,3206.1519723451543,3173.1812920774228,3186.0537062498565,2250391.0,0.0016071185509912178,3154.652978515625,
2023-01-13,3229.648193359375,3233.907065373371,3163.0845963477336,3199.357091750638,1742837.0,0.009467871431682564,3185.853173828125,
2023-01-16,3198.469970703125,3216.649316808273,3163.9339207761645,3182.113266881313,1843607.0,0.005140201636456122,3190.068603515625,
2023-01-17,3241.01611328125,3244.2779916443565,3185.950397624615,3194.584409542297,1688475.0,0.01453450520833328,3209.21513671875,
2023-01-18,3252.14501953125,3270.3243674144283,3235.116826582377,3242.55167139104,2421189.0,0.0029585798816567054,3222.490673828125,
2023-01-19,3235.931884765625,3249.26654305831,3224.3238415172664,3242.5512003357217,1585044.0,-0.0020413912259616197,3231.442236328125,
2023-01-20,3226.338623046875,3256.6054454598634,3219.143612797339,3228.161265291728,1529349.0,-0.0005646069372213271,3230.780322265625,
2023-01-23,3276.03173828125,3279.96510395405,3219.1433820231946,3250.225730387927,1067916.0,0.007939758661083231,3246.29267578125,
2023-01-24,3296.562255859375,3311.575751957274,3278.3348944615573,3285.7217256592053,1387863.0,0.003299284329379664,3257.401904296875,
2023-01-25,3290.27783203125,3295.3143386623933,3266.5343007701454,3286.008839919743,874110.0,0.0012991420046244602,3265.028466796875,
2023-01-27,3272.339111328125,3305.8678167184275,3244.758235027877,3286.6811201617334,1785879.0,-0.004363675181516426,3272.309912109375,
2023-01-30,3294.019287109375,3317.810832981695,3247.875431534741,3280.9244629816208,1953798.0,0.00399119951571637,3285.846044921875,3210.8927612304688
2023-01-31,3222.117431640625,3308.7454024736803,3214.730601243637,3308.7454024736803,2820375.0,-0.026181516041787506,3275.06318359375,3215.9284057617188
2023-02-01,3269.748779296875,3279.9656009819632,3218.5681752835585,3226.2428534958594,2205161.0,0.013485012683987462,3269.70048828125,3220.95771484375
2023-02-02,3319.681640625,3327.93201257701,3281.0206403021025,3287.639955924305,1813847.0,0.009746105148453402,3275.58125,3228.32578125
2023-02-03,3340.691650390625,3361.509168891985,3312.487066493937,3361.509168891985,1804469.0,-0.006192908439462025,3289.2517578125,3236.9142211914063
2023-02-06,3319.25,3331.9131710127504,3297.0895092808296,3331.9131710127504,1138714.0,-0.003800570531944962,3294.297900390625,3249.1943603515624
2023-02-07,3331.337890625,3350.9562391707004,3320.641167770868,3327.836178304444,1455647.0,0.0010522490089462059,3316.1419921875,3256.8916137695314
2023-02-08,3376.9541015625,3395.9487408609984,3336.6140314163167,3336.6140314163167,1986946.0,0.012090121831999801,3337.583056640625,3268.475146484375
2023-02-09,3396.86083984375,3403.336349971705,3362.756439660663,3372.0619407057225,1655427.0,0.007354224084281647,3353.018896484375,3279.029821777344
2023-02-10,3393.694580078125,3398.2994335691774,3365.4899988282914,3376.858208926897,1187821.0,0.0049858093261719175,3363.619482421875,3289.1558471679687
2023-02-13,3340.787109375,3404.6788949173124,3332.153096961854,3404.6788949173124,1087939.0,-0.01876587705163429,3367.926904296875,3294.71279296875
2023-02-14,3357.767822265625,3381.51135853098,3352.875121107725,3362.468469093727,1579818.0,-0.001397974991084133,3373.212890625,3302.677685546875
2023-02-15,3377.4814453125,3382.6139793803054,3319.4416989277843,3345.1999279918105,1429449.0,0.009650101044952723,3373.318359375,3309.5009521484376
2023-02-16,3413.36083984375,3429.621515993147,3383.5734508833093,3383.7652709787526,1618931.0,0.008746342164696577,3376.618359375,3317.5617431640626
2023-02-17,3358.77490234375,3394.98979062334,3348.078413132962,3382.7582720653327,1061369.0,-0.007089885765600302,3369.634423828125,3323.703894042969
2023-02-20,3345.488037109375,3378.776905261915,3333.7361867148666,3359.590210740269,1296082.0,-0.0041975874277198275,3370.574609375,3329.6613647460936
2023-02-21,3310.664306640625,3366.2096963964727,3304.668464300288,3351.915701942145,1139541.0,-0.012306811677160733,3361.15390625,3331.3929931640623
2023-02-22,3263.224853515625,3306.826566889277,3256.9411646617623,3276.079844250767,1218430.0,-0.0039238942108512686,3338.302587890625,3329.726123046875
2023-02-23,3274.976806640625,3312.0069850914083,3269.4126186044764,3281.8839695557263,1441570.0,-0.0021046334907557033,3310.62578125,3328.961071777344
2023-02-24,3262.16943359375,3294.3071440716617,3244.757603542233,3283.322809273216,977592.0,-0.006442673141892043,3291.3046875,3328.452587890625
2023-02-27,3196.359375,3252.144593441408,3181.1538265049285,3252.144593441408,1128022.0,-0.017153363523230086,3261.478955078125,3323.5695922851564
2023-02-28,3178.132080078125,3254.063328507291,3165.7085082433923,3193.145574568549,4116217.0,-0.004701788296154491,3234.972509765625,3321.370324707031
2023-03-01,3248.019287109375,3251.1851383060957,3180.194373999618,3187.86905122194,1669307.0,0.01886847763222232,3231.931396484375,3320.2838500976563
2023-03-02,3186.382080078125,3232.861797811115,3183.0724223223824,3224.323812967308,1556538.0,-0.011767345679299452,3214.212451171875,3313.6188720703126
2023-03-03,3206.240966796875,3221.4465182886142,3195.640503771766,3217.6091787790388,1043190.0,-0.003533123928518119,3203.0267578125,3306.896337890625
2023-03-06,3234.733154296875,3266.4869957988403,3222.405608373788,3225.1875856218485,1334132.0,0.0029596941020055534,3210.701513671875,3302.6704956054687
2023-03-08,3252.5283203125,3257.900688395356,3195.400125469975,3227.201977550641,1844590.0,0.007847771208011283,3225.58076171875,3298.730017089844
2023-03-09,3201.15625,3247.348124466536,3195.4002415075925,3247.348124466536,1648500.0,-0.01422449109121127,3216.208154296875,3289.9401245117188
2023-03-10,3195.5439453125,3201.539787299352,3156.211221878753,3178.1798932335464,1024404.0,0.005463520839686341,3218.04052734375,3279.8742797851564
2023-03-13,3148.48828125,3232.765923228851,3138.942948405277,3197.4623615631995,1901233.0,-0.015316546303067865,3206.489990234375,3267.61396484375
2023-03-14,3084.213134765625,3170.025579282181,3078.8887801864644,3146.617905620524,2670334.0,-0.019832331959794385,3176.385986328125,3254.785266113281
2023-03-15,3068.815673828125,3127.766978430258,3062.1963580924657,3117.837770614196,1780522.0,-0.015723106971153887,3139.64345703125,3240.3376586914064
2023-03-16,3055.48095703125,3088.8658507512164,3043.009606186224,3077.545654680141,1901060.0,-0.007169576059850304,3110.5083984375,3224.2376342773437
2023-03-17,3050.01318359375,3090.401038240357,3016.1486182322737,3022.3842944468124,6739966.0,0.009141421624543778,3081.40224609375,3206.0702514648438
2023-03-20,3015.476806640625,3040.755135435348,2969.188907407253,3040.755135435348,2289468.0,-0.008313174744043979,3054.799951171875,3188.9053466796877
2023-03-21,2979.78955078125,3028.379758761308,2971.491165250688,3015.4767541251367,1815297.0,-0.011834680302233154,3033.915234375,3170.6204223632812
2023-03-22,3003.48486328125,3015.668366064641,2979.789345103307,3002.7653623190904,1123939.0,0.00023961278200036127,3020.849072265625,3155.2614501953126
2023-03-23,2997.58544921875,3018.4032021661005,2974.897274429026,2988.231934731268,1372218.0,0.0031301166347795393,3009.269970703125,3141.9794799804686
2023-03-24,2993.604248046875,3041.091320720588,2979.6938934252826,3020.849262724128,1329577.0,-0.009018991782689664,2997.98818359375,3127.910852050781
2023-03-27,2995.330810546875,3024.5425056109025,2979.6936079382963,3007.514314515956,1524217.0,-0.004051021107456233,2993.958984375,3114.5689208984377
2023-03-28,2989.19140625,3021.4731649209016,2983.675230787172,2999.8401169154613,1303530.0,-0.003549759403981391,2995.83935546875,3104.2105224609377
2023-03-29,3011.25537109375,3021.9040791529305,2977.870713398868,3001.7580519585777,1740616.0,0.003163918933764687,2997.39345703125,3095.8666870117186
