Date,Close,High,Low,Open,Volume,Daily_Return,MA_5,MA_20
2023-01-02,1175.8896484375,1177.3048023328713,1163.244668797144,1164.066351583663,5316175.0,0.010156892549769151,,
2023-01-03,1167.28466796875,1174.565828259546,1163.0621480210025,1170.9366586985077,7658932.0,-0.003118862751992815,,
2023-01-04,1149.7095947265625,1169.1107276232435,1147.6325061253483,1167.26185070999,9264891.0,-0.015037119539845647,,
2023-01-05,1147.6553955078125,1157.858149023016,1143.0676158255733,1151.969321148222,13637099.0,-0.003744826846698996,,
2023-01-06,1158.0863037109375,1163.1306272948216,1149.5955006159752,1153.4072395784428,6349597.0,0.004056732064734398,1159.7251220703124,
2023-01-09,1185.4302978515625,1187.8041821914996,1161.0306065888913,1161.9207528429104,10722753.0,0.020233346337201183,1161.633251953125,
2023-01-10,1167.9010009765625,1189.6302560157692,1162.240505708343,1189.6302560157692,8047142.0,-0.018265553460266613,1161.7565185546875,
2023-01-11,1153.1790771484375,1167.7184566325625,1150.873655990327,1165.2077656913489,11509553.0,-0.01032321350499619,1162.4504150390626,
2023-01-12,1128.2769775390625,1156.077627831873,1125.2641003718309,1152.5855061360771,17688773.0,-0.021090434043810283,1158.5747314453124,
2023-01-13,1126.451171875,1128.8705782042637,1111.386784310048,1122.2513519945564,20618583.0,0.003742316614704268,1152.247705078125,
2023-01-16,1115.723388671875,1131.951774613395,1107.917221092014,1128.7791493112115,13623855.0,-0.01156626665836559,1138.3063232421875,
2023-01-17,1131.5638427734375,1133.481062404078,1118.6906511572718,1122.0686670526488,10751000.0,0.008462205566910408,1131.0388916015625,
2023-01-18,1129.692138671875,1137.178689301756,1123.1414974309205,1129.144430635729,13448286.0,0.0004850646394613444,1126.34150390625,
2023-01-19,1128.4825439453125,1132.6366004638107,1121.4524163802744,1128.8705038207283,11940054.0,-0.0003436708409890879,1126.3826171875,
2023-01-20,1115.0615234375,1129.8291140692525,1112.596474928504,1129.8291140692525,14930286.0,-0.013070640902998788,1124.1046875,
2023-01-23,1109.4237060546875,1125.811961602633,1107.004299933337,1117.960272105855,10954118.0,-0.007635840256727111,1122.8447509765624,
2023-01-24,1102.873046875,1115.51790607312,1089.8171651533376,1113.851719292168,16488755.0,-0.009856493666988854,1117.106591796875,
2023-01-25,1087.6259765625,1102.302402806859,1086.461976225218,1101.2753294802071,12385018.0,-0.01239413301317619,1108.693359375,
2023-01-27,1066.9923095703125,1089.817098907081,1055.260297818003,1088.470529311336,25830975.0,-0.019732477051640933,1096.3953125,
2023-01-30,1077.218017578125,1082.764407064242,1050.3987961919847,1064.4132886312711,21772103.0,0.012029846943492649,1088.826611328125,1131.2260314941407
2023-01-31,1074.5245361328125,1089.9541811505658,1068.6585300710096,1087.3749062182635,22691594.0,-0.011817791648459848,1081.84677734375,1126.1577758789062
2023-02-01,1068.156494140625,1086.43914786492,1052.2246622437708,1086.43914786492,19347800.0,-0.016828051308924386,1074.903466796875,1121.2013671875
2023-02-02,1062.2447509765625,1071.85391093282,1054.963591472129,1058.1590377354637,13662663.0,0.003861152336649244,1069.8272216796875,1116.828125
2023-02-03,1063.1806640625,1072.3105805967243,1046.7467660021257,1072.3105805967243,24699575.0,-0.008514246431424432,1069.064892578125,1112.6043884277344
2023-02-06,1055.1690673828125,1059.528634971871,1052.5899131464937,1056.7896118119152,14837879.0,-0.0015334598400566846,1064.6551025390625,1107.4585266113281
2023-02-07,1052.6356201171875,1062.4502927137798,1046.7467924098464,1055.4202857843334,15135435.0,-0.0026384424334581127,1060.2773193359376,1100.8187927246095
2023-02-08,1073.6572265625,1077.2863960062462,1053.137736379797,1055.8766387784026,21160332.0,0.01683964502204412,1061.3774658203124,1096.1066040039063
2023-02-09,1075.52880859375,1082.284961068636,1065.463103759131,1074.341987106508,13172763.0,0.0011046961782052692,1064.03427734375,1092.2240905761719
2023-02-10,1066.6728515625,1075.0039060071294,1059.6655455942528,1075.0039060071294,10790445.0,-0.007749789929204399,1064.73271484375,1089.1438842773437
2023-02-13,1060.6014404296875,1072.7670546240695,1056.127767130611,1068.293381324993,10352493.0,-0.0072002139391384905,1065.819189453125,1085.8513977050782
2023-02-14,1085.5946044921875,1087.329254712915,1060.738368480938,1063.6143185684562,14321920.0,0.020665654401226127,1072.410986328125,1084.3449584960938
2023-02-15,1110.1768798828125,1112.5735854842064,1083.2664969637603,1084.6358877756606,33503591.0,0.023547987296944937,1079.7149169921875,1083.2756103515626
2023-02-16,1109.3095703125,1124.7163944448257,1107.0270912647763,1118.1656324865594,17264487.0,-0.007920170247376871,1086.4710693359375,1082.2564819335937
2023-02-17,1113.9429931640625,1117.2754874405753,1100.4306882070916,1104.7217922905263,11809520.0,0.008347079724404625,1095.92509765625,1081.5295043945312
2023-02-20,1102.16552734375,1118.3026298698114,1100.2025445254703,1116.13425652598,8836937.0,-0.012515276814196402,1104.2379150390625,1080.8847045898438
2023-02-21,1111.158447265625,1116.9558691842672,1101.22954869757,1106.547846833629,13311592.0,0.004166652571950918,1109.35068359375,1080.9714416503907
2023-02-22,1085.9598388671875,1109.2868172204337,1084.2023673241313,1107.4380609994969,11024335.0,-0.01939451323618463,1104.507275390625,1080.12578125
2023-02-23,1080.7557373046875,1093.1953270218976,1077.9483712962124,1085.5490279902117,9851910.0,-0.004415545094631524,1098.7965087890625,1079.7822692871093
2023-02-24,1088.1510009765625,1093.8344379808216,1080.9840672539892,1082.810002251087,9434053.0,0.004932535453469985,1093.6381103515625,1080.8402038574218
2023-02-27,1080.91552734375,1090.8672478016565,1073.543202799622,1087.3750050988056,11199715.0,-0.005940432440295619,1089.3881103515625,1081.025079345703
2023-02-28,1060.2362060546875,1080.5274845520237,1056.1734344203933,1075.5516247048563,21994038.0,-0.014239594175102028,1079.203662109375,1080.3106628417968
2023-03-01,1069.982421875,1070.712820002187,1060.5557097259696,1070.0280642112666,11551145.0,-4.265527026176992e-05,1076.0081787109375,1080.4019592285156
2023-03-02,1061.8338623046875,1073.5202315216086,1059.8024162422653,1066.8325430044115,9333535.0,-0.004685534512892452,1072.2238037109375,1080.381414794922
2023-03-03,1088.927001953125,1092.6018137297042,1068.909698230002,1072.3789987479977,14643807.0,0.015431114582108664,1072.37900390625,1081.6687316894531
2023-03-06,1099.5633544921875,1106.8216933590495,1095.5918675399987,1095.5918675399987,10171916.0,0.0036249693611784717,1076.1085693359375,1083.888446044922
2023-03-08,1103.5120849609375,1104.265304210858,1088.7443751303776,1099.5632986303583,15782657.0,0.0035912314784404833,1084.7637451171875,1086.4322692871094
2023-03-09,1076.9896240234375,1103.3066574341256,1075.095225544964,1102.8958764013148,16235128.0,-0.023489300243290333,1086.165185546875,1086.5988891601562
2023-03-10,1060.3046875,1070.0280749321848,1056.8124450060086,1068.8868957671646,13334091.0,-0.00802910794505055,1085.8593505859376,1085.8376831054688
2023-03-13,1042.866455078125,1070.027990166369,1038.5297089513683,1063.1805534779228,12771592.0,-0.0191069130575662,1076.6472412109374,1084.64736328125
2023-03-14,1038.9635009765625,1052.2018311560978,1035.8136967949142,1040.812257084253,16027522.0,-0.0017762628131124617,1064.5272705078125,1083.5654663085938
2023-03-15,1021.2056884765624,1049.1660857467195,1016.8004787547292,1042.6839083296516,21728555.0,-0.020598975088717573,1048.0659912109375,1080.3460205078125
2023-03-16,1016.11572265625,1028.9432712307178,1005.2967990221152,1023.9218900002588,18363159.0,-0.00762379183436234,1035.8912109375,1075.6429626464844
2023-03-17,1014.8377075195312,1028.007574780085,1010.0901194945558,1024.7208434439497,34014213.0,-0.009644710544973902,1026.7978149414062,1070.919369506836
2023-03-20,1004.8631591796876,1013.422485602896,995.1625932582816,1011.1400066065016,19524589.0,-0.006207693678227423,1019.1971557617187,1065.4653778076172
2023-03-21,1036.1102294921875,1038.0732119172071,1012.0528577510236,1012.943003930346,21400360.0,0.022871203485240313,1018.6265014648437,1062.162612915039
2023-03-22,1039.26025390625,1046.0392280531037,1036.2473765076484,1043.0948141638405,10920094.0,-0.003676137782991806,1022.2374145507813,1058.5677032470703
2023-03-23,1026.1131591796875,1036.2016854580306,1023.9447859117854,1035.3343603002547,16249370.0,-0.008906495789334194,1024.2369018554687,1055.5753692626954
2023-03-24,1005.7989501953124,1027.117362031003,1003.3795441878092,1024.9489888672188,12375945.0,-0.0186838943985604,1022.429150390625,1051.8275299072266
2023-03-27,1021.4338989257812,1028.9432703448797,1004.3838307288752,1012.28122236079,14054323.0,0.009041634244331654,1025.7432983398437,1048.4916748046876
2023-03-28,1026.2044677734375,1030.0846702786253,1021.1829653124684,1024.8349561252708,12576424.0,0.0013363240978280344,1023.7621459960938,1045.756121826172
2023-03-29,1020.1329345703124,1024.7435346224438,1009.3595932977564,1022.095796356596,18804065.0,-0.001920428391624843,1019.9366821289062,1043.750958251953
2023-03-31,1064.116455078125,1069.7770709600843,1029.2629756900762,1029.3999027039445,28171201.0,0.033725039494359677,1027.5373413085938,1043.4576599121094
2023-04-03,1064.299072265625,1072.3106311531849,1056.7896998650788,1070.4846960590223,10293043.0,-0.005778339303840244,1039.2373657226562,1043.5809204101563
2023-04-05,1061.74267578125,1071.8540232011114,1053.8453439607506,1071.8540232011114,16262928.0,-0.009433511654566271,1047.29912109375,1042.2217041015624
2023-04-06,1068.8638916015625,1074.592970502133,1058.2275373074351,1058.2275373074351,18435046.0,0.010051103301649695,1055.831005859375,1040.6867309570312
2023-04-10,1061.2861328125,1072.9496819536614,1059.779694186431,1072.7671126043012,12961408.0,-0.010702210812493557,1064.0616455078125,1038.5754333496093
2023-04-11,1066.5357666015625,1068.658497368957,1060.920914302666,1065.4630510078462,10542367.0,0.0010068069396696885,1064.5455078125,1038.0527404785157
2023-04-12,1071.23779296875,1080.8925957399235,1063.6599579243734,1066.535787256919,18179087.0,0.004408671296369951,1065.933251953125,1038.5993957519531
2023-04-13,1075.27783203125,1079.9797173840186,1069.1151503508545,1074.1365320735108,12378208.0,0.0010625278292472093,1068.640283203125,1040.2199645996093
2023-04-17,1080.73291015625,1106.9814803229494,1072.333391852291,1106.9814803229494,17929479.0,-0.023711842188219544,1071.0140869140625,1042.3084350585937
2023-04-18,1068.36181640625,1085.0923881243807,1061.8110548039576,1085.0923881243807,10405576.0,-0.015418568871402803,1072.4292236328124,1044.666241455078
2023-04-19,1073.6800537109375,1076.3733137885806,1064.64142217666,1067.768405195298,12273475.0,0.005536451993593256,1073.8580810546875,1047.5444580078124
2023-04-20,1070.9638671875,1076.8755157885284,1064.595795217696,1074.638679040759,7007330.0,-0.003419578994252391,1073.8032958984375,1050.350765991211
2023-04-21,1072.310546875,1077.7884724738817,1066.558646510675,1073.0637661728558,7647317.0,-0.0007019334000459467,1073.2098388671875,1053.7231353759767
2023-04-24,1076.4190673828125,1086.8727319946267,1071.8539885727766,1084.1794719407253,12936186.0,-0.0071578597075089125,1072.3470703125,1055.738577270508
2023-04-25,1084.65869140625,1086.735779878646,1072.9952636709509,1080.0709122812248,9236126.0,0.004247664734656503,1075.6064453125,1058.0084991455078
2023-04-26,1078.2906494140625,1089.2466212621475,1074.6158376300252,1086.0054116702795,8617834.0,-0.00710379724936331,1076.528564453125,1060.6173736572266
2023-04-27,1085.115234375,1088.2878596252956,1079.1579437194785,1084.1794457664448,9167125.0,0.0008631307411418811,1079.358837890625,1064.583187866211
2023-04-28,1104.9500732421875,1106.5022750107378,1087.2608896802224,1087.374995527852,15565210.0,0.01616284886687497,1085.8867431640624,1068.7589965820312
2023-05-02,1114.3310546875,1116.4994278601828,1108.4194062766874,1112.1170391794085,12981805.0,0.001990811605337105,1093.469140625,1073.1653259277343
2023-05-03,1104.7674560546875,1116.1342091904096,1101.549188303151,1116.1342091904096,7061872.0,-0.010184037942862616,1097.4908935546875,1077.3970520019532
