date,CIPLA.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,MARUTI.NS,ONGC.NS,RELIANCE.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATASTEEL.NS,TCS.NS,WIPRO.NS
2023-02-10,0.012939936940715003,0.012759305427870316,0.011788957470717329,0.014600728884035526,0.01055902152278519,0.014388191255233492,0.011546448161120599,0.01067984544385068,0.011808624182707108,0.009734641219010205,0.011284999024861058,0.013597967515244065,0.013014607984114211,0.009019220194553581,0.010088608293468998
2023-02-13,0.013168428584374248,0.012759145596050958,0.011577831472120529,0.014417371750401527,0.011095760361086757,0.014282333871945555,0.011536684438413257,0.0105963312336562,0.01182643580564502,0.009591454944368794,0.011399994493375802,0.013750862018155672,0.012227861764028307,0.010055807074349731,0.010436354189523695
2023-02-14,0.013052317872494602,0.011866142562544542,0.011221881425269373,0.014400960476718518,0.010914740084419294,0.015356397236748297,0.011546002389666524,0.010275999470884931,0.01183010520020592,0.010938174975381037,0.011625262208990083,0.013762533956448329,0.012073269233108704,0.010030579390242924,0.009207427763816091
2023-02-15,0.012997842055834805,0.01177199431986736,0.009892694121321943,0.014417805815553734,0.010916842192983067,0.015394884764618512,0.011531357308023748,0.010269081499686724,0.012034243415813195,0.012202306128339436,0.011693174801089045,0.014035898845114273,0.012562697370734658,0.009738169166691417,0.00933761669498123
2023-02-16,0.01302159064261674,0.011067517241712151,0.010162963707157512,0.0144899143236669,0.010919616981964043,0.015401976511579199,0.011535863051478235,0.010464648268302392,0.014884914020458698,0.012255424303417967,0.011551189551527967,0.013534407630341593,0.01167971440762659,0.0098927406953956,0.008980198293123156
2023-02-17,0.013133464531277695,0.011065118855684371,0.010064577482469195,0.014543134713125731,0.011012160932418885,0.01516995344142776,0.011071132054334352,0.010461149296191765,0.01390234399329889,0.012486285008237726,0.011597612948323718,0.013240386317633633,0.011160463923390368,0.0100382135550512,0.008956721095196568
2023-02-20,0.014831500368897051,0.01113029805430168,0.01007336796300121,0.014787593549817063,0.010908200468629486,0.015270519089300855,0.01151462746130611,0.01085867743823077,0.0143190496791875,0.012461019255047008,0.011339022273643296,0.013220626832090163,0.011200915044314967,0.010096226419749397,0.009005789900911498
2023-02-21,0.014583225943981877,0.011126971780805205,0.009457908574050556,0.01454084966808906,0.011063741965888696,0.015546674679654716,0.011600748378776232,0.010746520454450624,0.014363078274207743,0.012459392043032017,0.011338407683708817,0.014014146720067346,0.011117396653186484,0.01033198809846024,0.009307302784866908
2023-02-22,0.01458298063835973,0.011132952158776799,0.009586624632436092,0.014743405107605646,0.011013243623388956,0.015540917409845237,0.011317312674647168,0.008209639413276118,0.01438931129565608,0.012971837141877137,0.011259993332433533,0.012497839525151428,0.011215647023639497,0.010321012327853108,0.009557274235019531
2023-02-23,0.013424711753719048,0.009773345948832635,0.009273481080017536,0.01392641383295081,0.011315787954685633,0.015518892993650139,0.011314993927916305,0.008113344038662604,0.014341352444631503,0.012752424411898925,0.01089814208268007,0.012594781129250703,0.011181301116492117,0.010312792604203546,0.009433800067321215
2023-02-24,0.012011459523148532,0.010298703922005175,0.009156999857268255,0.01245598486137742,0.010717613026317121,0.01581949716871709,0.01041810276838841,0.007924602118509426,0.013145337469544941,0.012069212005224431,0.01091533696498498,0.01237035945013365,0.01207769778571277,0.010359266632558727,0.009353884576019175
2023-02-27,0.011641617937806877,0.009905706422770135,0.008671037940548148,0.012237997784698062,0.011428314074000164,0.015875114673959613,0.01096891882724903,0.007817093524517075,0.012338192845709469,0.011772031009135599,0.010504344486891982,0.01318521323703064,0.013653576388082043,0.010881859989081474,0.009044873612039804
2023-02-28,0.01378710941366463,0.00982147516621829,0.008588868886229268,0.012193301754742274,0.011909084654260094,0.01610432333141185,0.010983489453360779,0.007687000487831965,0.0128774121528676,0.011899304259522844,0.010090955567935843,0.012243163820564364,0.014180738253303389,0.009331963537616924,0.009232828733585888
2023-03-01,0.013229604012551363,0.009924718196646113,0.0084712418432915,0.012397838883963595,0.011815556869118898,0.01549731904066286,0.011199652919233062,0.007732451529464571,0.012911210247492252,0.011322270038440342,0.009615864167334873,0.011896401808078681,0.013573196444674937,0.00983719625563041,0.00941388373842168
2023-03-02,0.013447192420643617,0.009967767379022578,0.005615461703596506,0.009396681623841354,0.01059247946272304,0.011592972128959246,0.009702476792001664,0.00899917313478434,0.013011298162481338,0.011312992512878286,0.009772737859062403,0.012122226735006703,0.013473991166219806,0.009801860413792749,0.00829961316664049
2023-03-03,0.013469259201168439,0.007552386751836026,0.00554574280708865,0.009922399042731336,0.010530255665439503,0.01254179148877627,0.00999509336651699,0.00901274923681482,0.01301665815794832,0.011719982212112116,0.008179596607127481,0.01262082749762299,0.013809649655340296,0.009757850487573674,0.008034833923007011
